| z | u | f |
| 5.5691138228e-01 | 3.3534739583e-07 | 5.3307294453e+03 |
| 5.5711142228e-01 | 3.3531731482e-07 | 5.3311449969e+03 |
| 5.5731146229e-01 | 3.3528724229e-07 | 5.3315584839e+03 |
| 5.5751150230e-01 | 3.3525717826e-07 | 5.3319699059e+03 |
| 5.5771154231e-01 | 3.3522712277e-07 | 5.3323792625e+03 |
| 5.5791158232e-01 | 3.3519707582e-07 | 5.3327865535e+03 |
| 5.5811162232e-01 | 3.3516703745e-07 | 5.3331917784e+03 |
| 5.5831166233e-01 | 3.3513700767e-07 | 5.3335949371e+03 |
| 5.5851170234e-01 | 3.3510698651e-07 | 5.3339960292e+03 |
| 5.5871174235e-01 | 3.3507697399e-07 | 5.3343950543e+03 |
| 5.5891178236e-01 | 3.3504697014e-07 | 5.3347920121e+03 |
| 5.5911182236e-01 | 3.3501697497e-07 | 5.3351869024e+03 |
| 5.5931186237e-01 | 3.3498698850e-07 | 5.3355797248e+03 |
| 5.5951190238e-01 | 3.3495701077e-07 | 5.3359704791e+03 |
| 5.5971194239e-01 | 3.3492704179e-07 | 5.3363591649e+03 |
| 5.5991198240e-01 | 3.3489708158e-07 | 5.3367457819e+03 |
| 5.6011202240e-01 | 3.3486713017e-07 | 5.3371303299e+03 |
| 5.6031206241e-01 | 3.3483718757e-07 | 5.3375128085e+03 |
| 5.6051210242e-01 | 3.3480725382e-07 | 5.3378932175e+03 |
| 5.6071214243e-01 | 3.3477732893e-07 | 5.3382715566e+03 |
| 5.6091218244e-01 | 3.3474741293e-07 | 5.3386478256e+03 |
| 5.6111222244e-01 | 3.3471750583e-07 | 5.3390220241e+03 |
| 5.6131226245e-01 | 3.3468760767e-07 | 5.3393941518e+03 |
| 5.6151230246e-01 | 3.3465771845e-07 | 5.3397642086e+03 |
| 5.6171234247e-01 | 3.3462783821e-07 | 5.3401321941e+03 |
| 5.6191238248e-01 | 3.3459796697e-07 | 5.3404981082e+03 |
| 5.6211242248e-01 | 3.3456810474e-07 | 5.3408619504e+03 |
| 5.6231246249e-01 | 3.3453825156e-07 | 5.3412237207e+03 |
| 5.6251250250e-01 | 3.3450840744e-07 | 5.3415834186e+03 |
| 5.6271254251e-01 | 3.3447857240e-07 | 5.3419410441e+03 |
| 5.6291258252e-01 | 3.3444874647e-07 | 5.3422965968e+03 |
| 5.6311262252e-01 | 3.3441892967e-07 | 5.3426500766e+03 |
| 5.6331266253e-01 | 3.3438912203e-07 | 5.3430014831e+03 |
| 5.6351270254e-01 | 3.3435932355e-07 | 5.3433508162e+03 |
| 5.6371274255e-01 | 3.3432953427e-07 | 5.3436980756e+03 |
| 5.6391278256e-01 | 3.3429975421e-07 | 5.3440432611e+03 |
| 5.6411282256e-01 | 3.3426998339e-07 | 5.3443863725e+03 |
| 5.6431286257e-01 | 3.3424022183e-07 | 5.3447274095e+03 |
| 5.6451290258e-01 | 3.3421046956e-07 | 5.3450663721e+03 |
| 5.6471294259e-01 | 3.3418072659e-07 | 5.3454032598e+03 |
| 5.6491298260e-01 | 3.3415099295e-07 | 5.3457380726e+03 |
| 5.6511302260e-01 | 3.3412126866e-07 | 5.3460708103e+03 |
| 5.6531306261e-01 | 3.3409155374e-07 | 5.3464014726e+03 |
| 5.6551310262e-01 | 3.3406184822e-07 | 5.3467300593e+03 |
| 5.6571314263e-01 | 3.3403215211e-07 | 5.3470565703e+03 |
| 5.6591318264e-01 | 3.3400246544e-07 | 5.3473810054e+03 |
| 5.6611322264e-01 | 3.3397278824e-07 | 5.3477033644e+03 |
| 5.6631326265e-01 | 3.3394312051e-07 | 5.3480236470e+03 |
| 5.6651330266e-01 | 3.3391346229e-07 | 5.3483418533e+03 |
| 5.6671334267e-01 | 3.3388381359e-07 | 5.3486579828e+03 |
| 5.6691338268e-01 | 3.3385417444e-07 | 5.3489720356e+03 |
| 5.6711342268e-01 | 3.3382454486e-07 | 5.3492840115e+03 |
| 5.6731346269e-01 | 3.3379492488e-07 | 5.3495939101e+03 |
| 5.6751350270e-01 | 3.3376531450e-07 | 5.3499017316e+03 |
| 5.6771354271e-01 | 3.3373571377e-07 | 5.3502074755e+03 |
| 5.6791358272e-01 | 3.3370612269e-07 | 5.3505111419e+03 |
| 5.6811362272e-01 | 3.3367654129e-07 | 5.3508127306e+03 |
| 5.6831366273e-01 | 3.3364696959e-07 | 5.3511122414e+03 |
| 5.6851370274e-01 | 3.3361740761e-07 | 5.3514096741e+03 |
| 5.6871374275e-01 | 3.3358785538e-07 | 5.3517050288e+03 |
| 5.6891378276e-01 | 3.3355831292e-07 | 5.3519983051e+03 |
| 5.6911382276e-01 | 3.3352878025e-07 | 5.3522895030e+03 |
| 5.6931386277e-01 | 3.3349925738e-07 | 5.3525786225e+03 |
| 5.6951390278e-01 | 3.3346974435e-07 | 5.3528656632e+03 |
| 5.6971394279e-01 | 3.3344024117e-07 | 5.3531506252e+03 |
| 5.6991398280e-01 | 3.3341074787e-07 | 5.3534335084e+03 |
| 5.7011402280e-01 | 3.3338126446e-07 | 5.3537143125e+03 |
| 5.7031406281e-01 | 3.3335179098e-07 | 5.3539930376e+03 |
| 5.7051410282e-01 | 3.3332232743e-07 | 5.3542696834e+03 |
| 5.7071414283e-01 | 3.3329287385e-07 | 5.3545442500e+03 |
| 5.7091418284e-01 | 3.3326343025e-07 | 5.3548167372e+03 |
| 5.7111422284e-01 | 3.3323399666e-07 | 5.3550871450e+03 |
| 5.7131426285e-01 | 3.3320457310e-07 | 5.3553554731e+03 |
| 5.7151430286e-01 | 3.3317515958e-07 | 5.3556217217e+03 |
| 5.7171434287e-01 | 3.3314575614e-07 | 5.3558858905e+03 |
| 5.7191438288e-01 | 3.3311636279e-07 | 5.3561479796e+03 |
| 5.7211442288e-01 | 3.3308697955e-07 | 5.3564079887e+03 |
| 5.7231446289e-01 | 3.3305760645e-07 | 5.3566659180e+03 |
| 5.7251450290e-01 | 3.3302824351e-07 | 5.3569217673e+03 |
| 5.7271454291e-01 | 3.3299889075e-07 | 5.3571755365e+03 |
| 5.7291458292e-01 | 3.3296954818e-07 | 5.3574272256e+03 |
| 5.7311462292e-01 | 3.3294021584e-07 | 5.3576768346e+03 |
| 5.7331466293e-01 | 3.3291089375e-07 | 5.3579243633e+03 |
| 5.7351470294e-01 | 3.3288158192e-07 | 5.3581698118e+03 |
| 5.7371474295e-01 | 3.3285228037e-07 | 5.3584131801e+03 |
| 5.7391478296e-01 | 3.3282298914e-07 | 5.3586544680e+03 |
| 5.7411482296e-01 | 3.3279370823e-07 | 5.3588936755e+03 |
| 5.7431486297e-01 | 3.3276443768e-07 | 5.3591308027e+03 |
| 5.7451490298e-01 | 3.3273517750e-07 | 5.3593658495e+03 |
| 5.7471494299e-01 | 3.3270592772e-07 | 5.3595988158e+03 |
| 5.7491498300e-01 | 3.3267668835e-07 | 5.3598297017e+03 |
| 5.7511502300e-01 | 3.3264745941e-07 | 5.3600585072e+03 |
| 5.7531506301e-01 | 3.3261824094e-07 | 5.3602852322e+03 |
| 5.7551510302e-01 | 3.3258903295e-07 | 5.3605098767e+03 |
| 5.7571514303e-01 | 3.3255983546e-07 | 5.3607324407e+03 |
| 5.7591518304e-01 | 3.3253064849e-07 | 5.3609529243e+03 |
| 5.7611522304e-01 | 3.3250147206e-07 | 5.3611713274e+03 |
| 5.7631526305e-01 | 3.3247230621e-07 | 5.3613876500e+03 |
| 5.7651530306e-01 | 3.3244315093e-07 | 5.3616018922e+03 |
| 5.7671534307e-01 | 3.3241400627e-07 | 5.3618140540e+03 |
| 5.7691538308e-01 | 3.3238487224e-07 | 5.3620241354e+03 |
| 5.7711542308e-01 | 3.3235574886e-07 | 5.3622321365e+03 |
| 5.7731546309e-01 | 3.3232663615e-07 | 5.3624380571e+03 |
| 5.7751550310e-01 | 3.3229753413e-07 | 5.3626418975e+03 |
| 5.7771554311e-01 | 3.3226844283e-07 | 5.3628436576e+03 |
| 5.7791558312e-01 | 3.3223936227e-07 | 5.3630433375e+03 |
| 5.7811562312e-01 | 3.3221029246e-07 | 5.3632409372e+03 |
| 5.7831566313e-01 | 3.3218123343e-07 | 5.3634364568e+03 |
| 5.7851570314e-01 | 3.3215218521e-07 | 5.3636298963e+03 |
| 5.7871574315e-01 | 3.3212314780e-07 | 5.3638212557e+03 |
| 5.7891578316e-01 | 3.3209412123e-07 | 5.3640105352e+03 |
| 5.7911582316e-01 | 3.3206510553e-07 | 5.3641977348e+03 |
| 5.7931586317e-01 | 3.3203610071e-07 | 5.3643828546e+03 |
| 5.7951590318e-01 | 3.3200710680e-07 | 5.3645658947e+03 |
| 5.7971594319e-01 | 3.3197812382e-07 | 5.3647468550e+03 |
| 5.7991598320e-01 | 3.3194915178e-07 | 5.3649257358e+03 |
| 5.8011602320e-01 | 3.3192019072e-07 | 5.3651025370e+03 |
| 5.8031606321e-01 | 3.3189124064e-07 | 5.3652772589e+03 |
| 5.8051610322e-01 | 3.3186230157e-07 | 5.3654499014e+03 |
| 5.8071614323e-01 | 3.3183337354e-07 | 5.3656204647e+03 |
| 5.8091618324e-01 | 3.3180445656e-07 | 5.3657889488e+03 |
| 5.8111622324e-01 | 3.3177555065e-07 | 5.3659553540e+03 |
| 5.8131626325e-01 | 3.3174665584e-07 | 5.3661196802e+03 |
| 5.8151630326e-01 | 3.3171777215e-07 | 5.3662819276e+03 |
| 5.8171634327e-01 | 3.3168889959e-07 | 5.3664420963e+03 |
| 5.8191638328e-01 | 3.3166003819e-07 | 5.3666001865e+03 |
| 5.8211642328e-01 | 3.3163118797e-07 | 5.3667561983e+03 |
| 5.8231646329e-01 | 3.3160234895e-07 | 5.3669101317e+03 |
| 5.8251650330e-01 | 3.3157352115e-07 | 5.3670619870e+03 |
| 5.8271654331e-01 | 3.3154470460e-07 | 5.3672117642e+03 |
| 5.8291658332e-01 | 3.3151589930e-07 | 5.3673594635e+03 |
| 5.8311662332e-01 | 3.3148710529e-07 | 5.3675050851e+03 |
| 5.8331666333e-01 | 3.3145832259e-07 | 5.3676486291e+03 |
| 5.8351670334e-01 | 3.3142955121e-07 | 5.3677900956e+03 |
| 5.8371674335e-01 | 3.3140079117e-07 | 5.3679294849e+03 |
| 5.8391678336e-01 | 3.3137204251e-07 | 5.3680667970e+03 |
| 5.8411682336e-01 | 3.3134330523e-07 | 5.3682020321e+03 |
| 5.8431686337e-01 | 3.3131457936e-07 | 5.3683351905e+03 |
| 5.8451690338e-01 | 3.3128586492e-07 | 5.3684662722e+03 |
| 5.8471694339e-01 | 3.3125716192e-07 | 5.3685952775e+03 |
| 5.8491698340e-01 | 3.3122847040e-07 | 5.3687222066e+03 |
| 5.8511702340e-01 | 3.3119979038e-07 | 5.3688470595e+03 |
| 5.8531706341e-01 | 3.3117112186e-07 | 5.3689698366e+03 |
| 5.8551710342e-01 | 3.3114246488e-07 | 5.3690905380e+03 |
| 5.8571714343e-01 | 3.3111381945e-07 | 5.3692091639e+03 |
| 5.8591718344e-01 | 3.3108518559e-07 | 5.3693257145e+03 |
| 5.8611722344e-01 | 3.3105656333e-07 | 5.3694401900e+03 |
| 5.8631726345e-01 | 3.3102795268e-07 | 5.3695525907e+03 |
| 5.8651730346e-01 | 3.3099935367e-07 | 5.3696629166e+03 |
| 5.8671734347e-01 | 3.3097076632e-07 | 5.3697711682e+03 |
| 5.8691738348e-01 | 3.3094219065e-07 | 5.3698773455e+03 |
| 5.8711742348e-01 | 3.3091362667e-07 | 5.3699814489e+03 |
| 5.8731746349e-01 | 3.3088507441e-07 | 5.3700834784e+03 |
| 5.8751750350e-01 | 3.3085653389e-07 | 5.3701834345e+03 |
| 5.8771754351e-01 | 3.3082800513e-07 | 5.3702813173e+03 |
| 5.8791758352e-01 | 3.3079948815e-07 | 5.3703771270e+03 |
| 5.8811762352e-01 | 3.3077098297e-07 | 5.3704708639e+03 |
| 5.8831766353e-01 | 3.3074248960e-07 | 5.3705625283e+03 |
| 5.8851770354e-01 | 3.3071400809e-07 | 5.3706521204e+03 |
| 5.8871774355e-01 | 3.3068553843e-07 | 5.3707396405e+03 |
| 5.8891778356e-01 | 3.3065708065e-07 | 5.3708250888e+03 |
| 5.8911782356e-01 | 3.3062863478e-07 | 5.3709084656e+03 |
| 5.8931786357e-01 | 3.3060020083e-07 | 5.3709897712e+03 |
| 5.8951790358e-01 | 3.3057177882e-07 | 5.3710690058e+03 |
| 5.8971794359e-01 | 3.3054336878e-07 | 5.3711461698e+03 |
| 5.8991798360e-01 | 3.3051497072e-07 | 5.3712212633e+03 |
| 5.9011802360e-01 | 3.3048658466e-07 | 5.3712942868e+03 |
| 5.9031806361e-01 | 3.3045821063e-07 | 5.3713652405e+03 |
| 5.9051810362e-01 | 3.3042984864e-07 | 5.3714341247e+03 |
| 5.9071814363e-01 | 3.3040149872e-07 | 5.3715009396e+03 |
| 5.9091818364e-01 | 3.3037316088e-07 | 5.3715656857e+03 |
| 5.9111822364e-01 | 3.3034483515e-07 | 5.3716283632e+03 |
| 5.9131826365e-01 | 3.3031652154e-07 | 5.3716889724e+03 |
| 5.9151830366e-01 | 3.3028822008e-07 | 5.3717475137e+03 |
| 5.9171834367e-01 | 3.3025993078e-07 | 5.3718039873e+03 |
| 5.9191838368e-01 | 3.3023165367e-07 | 5.3718583936e+03 |
| 5.9211842368e-01 | 3.3020338877e-07 | 5.3719107329e+03 |
| 5.9231846369e-01 | 3.3017513609e-07 | 5.3719610056e+03 |
| 5.9251850370e-01 | 3.3014689566e-07 | 5.3720092120e+03 |
| 5.9271854371e-01 | 3.3011866749e-07 | 5.3720553524e+03 |
| 5.9291858372e-01 | 3.3009045161e-07 | 5.3720994272e+03 |
| 5.9311862372e-01 | 3.3006224804e-07 | 5.3721414368e+03 |
| 5.9331866373e-01 | 3.3003405679e-07 | 5.3721813814e+03 |
| 5.9351870374e-01 | 3.3000587789e-07 | 5.3722192615e+03 |
| 5.9371874375e-01 | 3.2997771136e-07 | 5.3722550774e+03 |
| 5.9391878376e-01 | 3.2994955721e-07 | 5.3722888295e+03 |
| 5.9411882376e-01 | 3.2992141547e-07 | 5.3723205181e+03 |
| 5.9431886377e-01 | 3.2989328615e-07 | 5.3723501437e+03 |
| 5.9451890378e-01 | 3.2986516928e-07 | 5.3723777066e+03 |
| 5.9471894379e-01 | 3.2983706487e-07 | 5.3724032072e+03 |
| 5.9491898380e-01 | 3.2980897295e-07 | 5.3724266461e+03 |
| 5.9511902380e-01 | 3.2978089354e-07 | 5.3724480236e+03 |
| 5.9531906381e-01 | 3.2975282664e-07 | 5.3724673402e+03 |
| 5.9551910382e-01 | 3.2972477229e-07 | 5.3724845962e+03 |
| 5.9571914383e-01 | 3.2969673050e-07 | 5.3724997921e+03 |
| 5.9591918384e-01 | 3.2966870129e-07 | 5.3725129282e+03 |
| 5.9611922384e-01 | 3.2964068468e-07 | 5.3725240050e+03 |
| 5.9631926385e-01 | 3.2961268070e-07 | 5.3725330229e+03 |
| 5.9651930386e-01 | 3.2958468936e-07 | 5.3725399824e+03 |
| 5.9671934387e-01 | 3.2955671067e-07 | 5.3725448837e+03 |
| 5.9691938388e-01 | 3.2952874467e-07 | 5.3725477275e+03 |
| 5.9711942388e-01 | 3.2950079137e-07 | 5.3725485141e+03 |
| 5.9731946389e-01 | 3.2947285079e-07 | 5.3725472439e+03 |
| 5.9751950390e-01 | 3.2944492295e-07 | 5.3725439175e+03 |
| 5.9771954391e-01 | 3.2941700787e-07 | 5.3725385351e+03 |
| 5.9791958392e-01 | 3.2938910557e-07 | 5.3725310974e+03 |
| 5.9811962392e-01 | 3.2936121606e-07 | 5.3725216048e+03 |
| 5.9831966393e-01 | 3.2933333938e-07 | 5.3725100576e+03 |
| 5.9851970394e-01 | 3.2930547553e-07 | 5.3724964565e+03 |
| 5.9871974395e-01 | 3.2927762453e-07 | 5.3724808018e+03 |
| 5.9891978396e-01 | 3.2924978642e-07 | 5.3724630941e+03 |
| 5.9911982396e-01 | 3.2922196120e-07 | 5.3724433337e+03 |
| 5.9931986397e-01 | 3.2919414889e-07 | 5.3724215213e+03 |
| 5.9951990398e-01 | 3.2916634952e-07 | 5.3723976572e+03 |
| 5.9971994399e-01 | 3.2913856311e-07 | 5.3723717420e+03 |
| 5.9991998400e-01 | 3.2911078966e-07 | 5.3723437762e+03 |
| 6.0012002400e-01 | 3.2908302921e-07 | 5.3723137602e+03 |
| 6.0032006401e-01 | 3.2905528177e-07 | 5.3722816947e+03 |
| 6.0052010402e-01 | 3.2902754737e-07 | 5.3722475800e+03 |
| 6.0072014403e-01 | 3.2899982601e-07 | 5.3722114167e+03 |
| 6.0092018404e-01 | 3.2897211773e-07 | 5.3721732053e+03 |
| 6.0112022404e-01 | 3.2894442253e-07 | 5.3721329463e+03 |
| 6.0132026405e-01 | 3.2891674044e-07 | 5.3720906403e+03 |
| 6.0152030406e-01 | 3.2888907148e-07 | 5.3720462878e+03 |
| 6.0172034407e-01 | 3.2886141567e-07 | 5.3719998894e+03 |
| 6.0192038408e-01 | 3.2883377302e-07 | 5.3719514454e+03 |
| 6.0212042408e-01 | 3.2880614356e-07 | 5.3719009567e+03 |
| 6.0232046409e-01 | 3.2877852730e-07 | 5.3718484235e+03 |
| 6.0252050410e-01 | 3.2875092427e-07 | 5.3717938466e+03 |
| 6.0272054411e-01 | 3.2872333448e-07 | 5.3717372264e+03 |
| 6.0292058412e-01 | 3.2869575795e-07 | 5.3716785636e+03 |
| 6.0312062412e-01 | 3.2866819470e-07 | 5.3716178586e+03 |
| 6.0332066413e-01 | 3.2864064475e-07 | 5.3715551122e+03 |
| 6.0352070414e-01 | 3.2861310812e-07 | 5.3714903247e+03 |
| 6.0372074415e-01 | 3.2858558482e-07 | 5.3714234969e+03 |
| 6.0392078416e-01 | 3.2855807489e-07 | 5.3713546292e+03 |
| 6.0412082416e-01 | 3.2853057833e-07 | 5.3712837224e+03 |
| 6.0432086417e-01 | 3.2850309516e-07 | 5.3712107769e+03 |
| 6.0452090418e-01 | 3.2847562541e-07 | 5.3711357934e+03 |
| 6.0472094419e-01 | 3.2844816909e-07 | 5.3710587725e+03 |
| 6.0492098420e-01 | 3.2842072622e-07 | 5.3709797147e+03 |
| 6.0512102420e-01 | 3.2839329682e-07 | 5.3708986207e+03 |
| 6.0532106421e-01 | 3.2836588091e-07 | 5.3708154911e+03 |
| 6.0552110422e-01 | 3.2833847850e-07 | 5.3707303266e+03 |
| 6.0572114423e-01 | 3.2831108963e-07 | 5.3706431277e+03 |
| 6.0592118424e-01 | 3.2828371430e-07 | 5.3705538950e+03 |
| 6.0612122424e-01 | 3.2825635253e-07 | 5.3704626292e+03 |
| 6.0632126425e-01 | 3.2822900434e-07 | 5.3703693310e+03 |
| 6.0652130426e-01 | 3.2820166976e-07 | 5.3702740009e+03 |
| 6.0672134427e-01 | 3.2817434879e-07 | 5.3701766396e+03 |
| 6.0692138428e-01 | 3.2814704147e-07 | 5.3700772478e+03 |
| 6.0712142428e-01 | 3.2811974780e-07 | 5.3699758261e+03 |
| 6.0732146429e-01 | 3.2809246781e-07 | 5.3698723752e+03 |
| 6.0752150430e-01 | 3.2806520151e-07 | 5.3697668957e+03 |
| 6.0772154431e-01 | 3.2803794892e-07 | 5.3696593883e+03 |
| 6.0792158432e-01 | 3.2801071007e-07 | 5.3695498537e+03 |
| 6.0812162432e-01 | 3.2798348497e-07 | 5.3694382925e+03 |
| 6.0832166433e-01 | 3.2795627363e-07 | 5.3693247054e+03 |
| 6.0852170434e-01 | 3.2792907608e-07 | 5.3692090931e+03 |
| 6.0872174435e-01 | 3.2790189234e-07 | 5.3690914563e+03 |
| 6.0892178436e-01 | 3.2787472242e-07 | 5.3689717957e+03 |
| 6.0912182436e-01 | 3.2784756634e-07 | 5.3688501120e+03 |
| 6.0932186437e-01 | 3.2782042412e-07 | 5.3687264059e+03 |
| 6.0952190438e-01 | 3.2779329578e-07 | 5.3686006781e+03 |
| 6.0972194439e-01 | 3.2776618134e-07 | 5.3684729292e+03 |
| 6.0992198440e-01 | 3.2773908082e-07 | 5.3683431601e+03 |
| 6.1012202440e-01 | 3.2771199422e-07 | 5.3682113714e+03 |
| 6.1032206441e-01 | 3.2768492158e-07 | 5.3680775638e+03 |
| 6.1052210442e-01 | 3.2765786291e-07 | 5.3679417381e+03 |
| 6.1072214443e-01 | 3.2763081823e-07 | 5.3678038950e+03 |
| 6.1092218444e-01 | 3.2760378756e-07 | 5.3676640353e+03 |
| 6.1112222444e-01 | 3.2757677091e-07 | 5.3675221597e+03 |
| 6.1132226445e-01 | 3.2754976830e-07 | 5.3673782689e+03 |
| 6.1152230446e-01 | 3.2752277975e-07 | 5.3672323637e+03 |
| 6.1172234447e-01 | 3.2749580529e-07 | 5.3670844448e+03 |
| 6.1192238448e-01 | 3.2746884492e-07 | 5.3669345130e+03 |
| 6.1212242448e-01 | 3.2744189866e-07 | 5.3667825691e+03 |
| 6.1232246449e-01 | 3.2741496654e-07 | 5.3666286138e+03 |
| 6.1252250450e-01 | 3.2738804857e-07 | 5.3664726479e+03 |
| 6.1272254451e-01 | 3.2736114477e-07 | 5.3663146722e+03 |
| 6.1292258452e-01 | 3.2733425516e-07 | 5.3661546875e+03 |
| 6.1312262452e-01 | 3.2730737975e-07 | 5.3659926944e+03 |
| 6.1332266453e-01 | 3.2728051857e-07 | 5.3658286939e+03 |
| 6.1352270454e-01 | 3.2725367162e-07 | 5.3656626868e+03 |
| 6.1372274455e-01 | 3.2722683894e-07 | 5.3654946737e+03 |
| 6.1392278456e-01 | 3.2720002053e-07 | 5.3653246556e+03 |
| 6.1412282456e-01 | 3.2717321642e-07 | 5.3651526332e+03 |
| 6.1432286457e-01 | 3.2714642662e-07 | 5.3649786074e+03 |
| 6.1452290458e-01 | 3.2711965114e-07 | 5.3648025789e+03 |
| 6.1472294459e-01 | 3.2709289002e-07 | 5.3646245486e+03 |
| 6.1492298460e-01 | 3.2706614326e-07 | 5.3644445173e+03 |
| 6.1512302460e-01 | 3.2703941089e-07 | 5.3642624859e+03 |
| 6.1532306461e-01 | 3.2701269292e-07 | 5.3640784551e+03 |
| 6.1552310462e-01 | 3.2698598936e-07 | 5.3638924258e+03 |
| 6.1572314463e-01 | 3.2695930024e-07 | 5.3637043989e+03 |
| 6.1592318464e-01 | 3.2693262558e-07 | 5.3635143752e+03 |
| 6.1612322464e-01 | 3.2690596538e-07 | 5.3633223555e+03 |
| 6.1632326465e-01 | 3.2687931968e-07 | 5.3631283408e+03 |
| 6.1652330466e-01 | 3.2685268848e-07 | 5.3629323318e+03 |
| 6.1672334467e-01 | 3.2682607181e-07 | 5.3627343294e+03 |
| 6.1692338468e-01 | 3.2679946968e-07 | 5.3625343346e+03 |
| 6.1712342468e-01 | 3.2677288210e-07 | 5.3623323481e+03 |
| 6.1732346469e-01 | 3.2674630911e-07 | 5.3621283709e+03 |
| 6.1752350470e-01 | 3.2671975070e-07 | 5.3619224038e+03 |
| 6.1772354471e-01 | 3.2669320691e-07 | 5.3617144478e+03 |
| 6.1792358472e-01 | 3.2666667775e-07 | 5.3615045037e+03 |
| 6.1812362472e-01 | 3.2664016323e-07 | 5.3612925724e+03 |
| 6.1832366473e-01 | 3.2661366337e-07 | 5.3610786548e+03 |
| 6.1852370474e-01 | 3.2658717820e-07 | 5.3608627518e+03 |
| 6.1872374475e-01 | 3.2656070772e-07 | 5.3606448644e+03 |
| 6.1892378476e-01 | 3.2653425196e-07 | 5.3604249934e+03 |
| 6.1912382476e-01 | 3.2650781093e-07 | 5.3602031398e+03 |
| 6.1932386477e-01 | 3.2648138465e-07 | 5.3599793045e+03 |
| 6.1952390478e-01 | 3.2645497314e-07 | 5.3597534884e+03 |
| 6.1972394479e-01 | 3.2642857641e-07 | 5.3595256925e+03 |
| 6.1992398480e-01 | 3.2640219448e-07 | 5.3592959176e+03 |
| 6.2012402480e-01 | 3.2637582736e-07 | 5.3590641648e+03 |
| 6.2032406481e-01 | 3.2634947509e-07 | 5.3588304350e+03 |
| 6.2052410482e-01 | 3.2632313766e-07 | 5.3585947291e+03 |
| 6.2072414483e-01 | 3.2629681511e-07 | 5.3583570480e+03 |
| 6.2092418484e-01 | 3.2627050744e-07 | 5.3581173928e+03 |
| 6.2112422484e-01 | 3.2624421467e-07 | 5.3578757645e+03 |
| 6.2132426485e-01 | 3.2621793682e-07 | 5.3576321639e+03 |
| 6.2152430486e-01 | 3.2619167391e-07 | 5.3573865920e+03 |
| 6.2172434487e-01 | 3.2616542595e-07 | 5.3571390499e+03 |
| 6.2192438488e-01 | 3.2613919296e-07 | 5.3568895384e+03 |
| 6.2212442488e-01 | 3.2611297496e-07 | 5.3566380587e+03 |
| 6.2232446489e-01 | 3.2608677197e-07 | 5.3563846116e+03 |
| 6.2252450490e-01 | 3.2606058399e-07 | 5.3561291983e+03 |
| 6.2272454491e-01 | 3.2603441105e-07 | 5.3558718196e+03 |
| 6.2292458492e-01 | 3.2600825317e-07 | 5.3556124765e+03 |
| 6.2312462492e-01 | 3.2598211036e-07 | 5.3553511702e+03 |
| 6.2332466493e-01 | 3.2595598263e-07 | 5.3550879016e+03 |
| 6.2352470494e-01 | 3.2592987001e-07 | 5.3548226717e+03 |
| 6.2372474495e-01 | 3.2590377251e-07 | 5.3545554816e+03 |
| 6.2392478496e-01 | 3.2587769015e-07 | 5.3542863322e+03 |
| 6.2412482496e-01 | 3.2585162294e-07 | 5.3540152246e+03 |
| 6.2432486497e-01 | 3.2582557090e-07 | 5.3537421599e+03 |
| 6.2452490498e-01 | 3.2579953405e-07 | 5.3534671390e+03 |
| 6.2472494499e-01 | 3.2577351240e-07 | 5.3531901631e+03 |
| 6.2492498500e-01 | 3.2574750598e-07 | 5.3529112331e+03 |
| 6.2512502501e-01 | 3.2572151479e-07 | 5.3526303502e+03 |
| 6.2532506501e-01 | 3.2569553885e-07 | 5.3523475154e+03 |
| 6.2552510502e-01 | 3.2566957818e-07 | 5.3520627297e+03 |
| 6.2572514503e-01 | 3.2564363280e-07 | 5.3517759942e+03 |
| 6.2592518504e-01 | 3.2561770272e-07 | 5.3514873100e+03 |
| 6.2612522505e-01 | 3.2559178795e-07 | 5.3511966782e+03 |
| 6.2632526505e-01 | 3.2556588852e-07 | 5.3509040998e+03 |
| 6.2652530506e-01 | 3.2554000445e-07 | 5.3506095760e+03 |
| 6.2672534507e-01 | 3.2551413574e-07 | 5.3503131078e+03 |
| 6.2692538508e-01 | 3.2548828241e-07 | 5.3500146962e+03 |
| 6.2712542509e-01 | 3.2546244448e-07 | 5.3497143425e+03 |
| 6.2732546509e-01 | 3.2543662197e-07 | 5.3494120478e+03 |
| 6.2752550510e-01 | 3.2541081489e-07 | 5.3491078130e+03 |
| 6.2772554511e-01 | 3.2538502326e-07 | 5.3488016394e+03 |
| 6.2792558512e-01 | 3.2535924709e-07 | 5.3484935280e+03 |
| 6.2812562513e-01 | 3.2533348640e-07 | 5.3481834800e+03 |
| 6.2832566513e-01 | 3.2530774120e-07 | 5.3478714965e+03 |
| 6.2852570514e-01 | 3.2528201152e-07 | 5.3475575787e+03 |
| 6.2872574515e-01 | 3.2525629737e-07 | 5.3472417276e+03 |
| 6.2892578516e-01 | 3.2523059876e-07 | 5.3469239444e+03 |
| 6.2912582517e-01 | 3.2520491571e-07 | 5.3466042302e+03 |
| 6.2932586517e-01 | 3.2517924823e-07 | 5.3462825863e+03 |
| 6.2952590518e-01 | 3.2515359635e-07 | 5.3459590137e+03 |
| 6.2972594519e-01 | 3.2512796007e-07 | 5.3456335136e+03 |
| 6.2992598520e-01 | 3.2510233942e-07 | 5.3453060872e+03 |
| 6.3012602521e-01 | 3.2507673440e-07 | 5.3449767356e+03 |
| 6.3032606521e-01 | 3.2505114504e-07 | 5.3446454600e+03 |
