| z | u | f |
| 3.6736736737e-01 | 3.6450593661e-07 | 4.1396951255e+03 |
| 3.6836836837e-01 | 3.6436355186e-07 | 4.1492316728e+03 |
| 3.6936936937e-01 | 3.6422090945e-07 | 4.1587447173e+03 |
| 3.7037037037e-01 | 3.6407801106e-07 | 4.1682340874e+03 |
| 3.7137137137e-01 | 3.6393485836e-07 | 4.1776996110e+03 |
| 3.7237237237e-01 | 3.6379145306e-07 | 4.1871411157e+03 |
| 3.7337337337e-01 | 3.6364779687e-07 | 4.1965584288e+03 |
| 3.7437437437e-01 | 3.6350389150e-07 | 4.2059513769e+03 |
| 3.7537537538e-01 | 3.6335973870e-07 | 4.2153197863e+03 |
| 3.7637637638e-01 | 3.6321534018e-07 | 4.2246634830e+03 |
| 3.7737737738e-01 | 3.6307069772e-07 | 4.2339822925e+03 |
| 3.7837837838e-01 | 3.6292581308e-07 | 4.2432760398e+03 |
| 3.7937937938e-01 | 3.6278068802e-07 | 4.2525445498e+03 |
| 3.8038038038e-01 | 3.6263532434e-07 | 4.2617876467e+03 |
| 3.8138138138e-01 | 3.6248972384e-07 | 4.2710051546e+03 |
| 3.8238238238e-01 | 3.6234388831e-07 | 4.2801968971e+03 |
| 3.8338338338e-01 | 3.6219781958e-07 | 4.2893626975e+03 |
| 3.8438438438e-01 | 3.6205151948e-07 | 4.2985023787e+03 |
| 3.8538538539e-01 | 3.6190498985e-07 | 4.3076157632e+03 |
| 3.8638638639e-01 | 3.6175823254e-07 | 4.3167026734e+03 |
| 3.8738738739e-01 | 3.6161124941e-07 | 4.3257629312e+03 |
| 3.8838838839e-01 | 3.6146404234e-07 | 4.3347963581e+03 |
| 3.8938938939e-01 | 3.6131661322e-07 | 4.3438027755e+03 |
| 3.9039039039e-01 | 3.6116896393e-07 | 4.3527820045e+03 |
| 3.9139139139e-01 | 3.6102109640e-07 | 4.3617338657e+03 |
| 3.9239239239e-01 | 3.6087301252e-07 | 4.3706581795e+03 |
| 3.9339339339e-01 | 3.6072471424e-07 | 4.3795547662e+03 |
| 3.9439439439e-01 | 3.6057620349e-07 | 4.3884234457e+03 |
| 3.9539539540e-01 | 3.6042748223e-07 | 4.3972640376e+03 |
| 3.9639639640e-01 | 3.6027855241e-07 | 4.4060763612e+03 |
| 3.9739739740e-01 | 3.6012941601e-07 | 4.4148602359e+03 |
| 3.9839839840e-01 | 3.5998007501e-07 | 4.4236154804e+03 |
| 3.9939939940e-01 | 3.5983053141e-07 | 4.4323419136e+03 |
| 4.0040040040e-01 | 3.5968078721e-07 | 4.4410393539e+03 |
| 4.0140140140e-01 | 3.5953084443e-07 | 4.4497076196e+03 |
| 4.0240240240e-01 | 3.5938070509e-07 | 4.4583465289e+03 |
| 4.0340340340e-01 | 3.5923037124e-07 | 4.4669558996e+03 |
| 4.0440440440e-01 | 3.5907984491e-07 | 4.4755355496e+03 |
| 4.0540540541e-01 | 3.5892912818e-07 | 4.4840852964e+03 |
| 4.0640640641e-01 | 3.5877822311e-07 | 4.4926049575e+03 |
| 4.0740740741e-01 | 3.5862713179e-07 | 4.5010943502e+03 |
| 4.0840840841e-01 | 3.5847585629e-07 | 4.5095532917e+03 |
| 4.0940940941e-01 | 3.5832439874e-07 | 4.5179815989e+03 |
| 4.1041041041e-01 | 3.5817276123e-07 | 4.5263790889e+03 |
| 4.1141141141e-01 | 3.5802094590e-07 | 4.5347455785e+03 |
| 4.1241241241e-01 | 3.5786895488e-07 | 4.5430808843e+03 |
| 4.1341341341e-01 | 3.5771679031e-07 | 4.5513848231e+03 |
| 4.1441441441e-01 | 3.5756445434e-07 | 4.5596572115e+03 |
| 4.1541541542e-01 | 3.5741194916e-07 | 4.5678978659e+03 |
| 4.1641641642e-01 | 3.5725927692e-07 | 4.5761066029e+03 |
| 4.1741741742e-01 | 3.5710643983e-07 | 4.5842832389e+03 |
| 4.1841841842e-01 | 3.5695344007e-07 | 4.5924275903e+03 |
| 4.1941941942e-01 | 3.5680027985e-07 | 4.6005394735e+03 |
| 4.2042042042e-01 | 3.5664696140e-07 | 4.6086187049e+03 |
| 4.2142142142e-01 | 3.5649348693e-07 | 4.6166651009e+03 |
| 4.2242242242e-01 | 3.5633985870e-07 | 4.6246784779e+03 |
| 4.2342342342e-01 | 3.5618607895e-07 | 4.6326586524e+03 |
| 4.2442442442e-01 | 3.5603214993e-07 | 4.6406054408e+03 |
| 4.2542542543e-01 | 3.5587807392e-07 | 4.6485186596e+03 |
| 4.2642642643e-01 | 3.5572385320e-07 | 4.6563981256e+03 |
| 4.2742742743e-01 | 3.5556949006e-07 | 4.6642436553e+03 |
| 4.2842842843e-01 | 3.5541498680e-07 | 4.6720550655e+03 |
| 4.2942942943e-01 | 3.5526034572e-07 | 4.6798321731e+03 |
| 4.3043043043e-01 | 3.5510556915e-07 | 4.6875747950e+03 |
| 4.3143143143e-01 | 3.5495065941e-07 | 4.6952827485e+03 |
| 4.3243243243e-01 | 3.5479561885e-07 | 4.7029558506e+03 |
| 4.3343343343e-01 | 3.5464044982e-07 | 4.7105939187e+03 |
| 4.3443443443e-01 | 3.5448515467e-07 | 4.7181967706e+03 |
| 4.3543543544e-01 | 3.5432973577e-07 | 4.7257642237e+03 |
| 4.3643643644e-01 | 3.5417419551e-07 | 4.7332960961e+03 |
| 4.3743743744e-01 | 3.5401853627e-07 | 4.7407922059e+03 |
| 4.3843843844e-01 | 3.5386276044e-07 | 4.7482523714e+03 |
| 4.3943943944e-01 | 3.5370687044e-07 | 4.7556764111e+03 |
| 4.4044044044e-01 | 3.5355086868e-07 | 4.7630641438e+03 |
| 4.4144144144e-01 | 3.5339475758e-07 | 4.7704153885e+03 |
| 4.4244244244e-01 | 3.5323853959e-07 | 4.7777299646e+03 |
| 4.4344344344e-01 | 3.5308221715e-07 | 4.7850076917e+03 |
| 4.4444444444e-01 | 3.5292579270e-07 | 4.7922483895e+03 |
| 4.4544544545e-01 | 3.5276926872e-07 | 4.7994518783e+03 |
| 4.4644644645e-01 | 3.5261264768e-07 | 4.8066179785e+03 |
| 4.4744744745e-01 | 3.5245593205e-07 | 4.8137465111e+03 |
| 4.4844844845e-01 | 3.5229912432e-07 | 4.8208372971e+03 |
| 4.4944944945e-01 | 3.5214222700e-07 | 4.8278901581e+03 |
| 4.5045045045e-01 | 3.5198524259e-07 | 4.8349049160e+03 |
| 4.5145145145e-01 | 3.5182817361e-07 | 4.8418813931e+03 |
| 4.5245245245e-01 | 3.5167102258e-07 | 4.8488194121e+03 |
| 4.5345345345e-01 | 3.5151379204e-07 | 4.8557187961e+03 |
| 4.5445445445e-01 | 3.5135648453e-07 | 4.8625793687e+03 |
| 4.5545545546e-01 | 3.5119910259e-07 | 4.8694009538e+03 |
| 4.5645645646e-01 | 3.5104164880e-07 | 4.8761833758e+03 |
| 4.5745745746e-01 | 3.5088412570e-07 | 4.8829264598e+03 |
| 4.5845845846e-01 | 3.5072653589e-07 | 4.8896300312e+03 |
| 4.5945945946e-01 | 3.5056888194e-07 | 4.8962939157e+03 |
| 4.6046046046e-01 | 3.5041116644e-07 | 4.9029179400e+03 |
| 4.6146146146e-01 | 3.5025339199e-07 | 4.9095019309e+03 |
| 4.6246246246e-01 | 3.5009556121e-07 | 4.9160457159e+03 |
| 4.6346346346e-01 | 3.4993767670e-07 | 4.9225491232e+03 |
| 4.6446446446e-01 | 3.4977974109e-07 | 4.9290119814e+03 |
| 4.6546546547e-01 | 3.4962175701e-07 | 4.9354341197e+03 |
| 4.6646646647e-01 | 3.4946372710e-07 | 4.9418153681e+03 |
| 4.6746746747e-01 | 3.4930565399e-07 | 4.9481555569e+03 |
| 4.6846846847e-01 | 3.4914754035e-07 | 4.9544545174e+03 |
| 4.6946946947e-01 | 3.4898938884e-07 | 4.9607120812e+03 |
| 4.7047047047e-01 | 3.4883120212e-07 | 4.9669280809e+03 |
| 4.7147147147e-01 | 3.4867298286e-07 | 4.9731023496e+03 |
| 4.7247247247e-01 | 3.4851473375e-07 | 4.9792347211e+03 |
| 4.7347347347e-01 | 3.4835645747e-07 | 4.9853250300e+03 |
| 4.7447447447e-01 | 3.4819815673e-07 | 4.9913731116e+03 |
| 4.7547547548e-01 | 3.4803983421e-07 | 4.9973788018e+03 |
| 4.7647647648e-01 | 3.4788149263e-07 | 5.0033419376e+03 |
| 4.7747747748e-01 | 3.4772313471e-07 | 5.0092623565e+03 |
| 4.7847847848e-01 | 3.4756476316e-07 | 5.0151398969e+03 |
| 4.7947947948e-01 | 3.4740638072e-07 | 5.0209743979e+03 |
| 4.8048048048e-01 | 3.4724799011e-07 | 5.0267656997e+03 |
| 4.8148148148e-01 | 3.4708959407e-07 | 5.0325136431e+03 |
| 4.8248248248e-01 | 3.4693119535e-07 | 5.0382180698e+03 |
| 4.8348348348e-01 | 3.4677279671e-07 | 5.0438788225e+03 |
| 4.8448448448e-01 | 3.4661440090e-07 | 5.0494957447e+03 |
| 4.8548548549e-01 | 3.4645601067e-07 | 5.0550686807e+03 |
| 4.8648648649e-01 | 3.4629762881e-07 | 5.0605974760e+03 |
| 4.8748748749e-01 | 3.4613925808e-07 | 5.0660819769e+03 |
| 4.8848848849e-01 | 3.4598090126e-07 | 5.0715220306e+03 |
| 4.8948948949e-01 | 3.4582256114e-07 | 5.0769174853e+03 |
| 4.9049049049e-01 | 3.4566424050e-07 | 5.0822681904e+03 |
| 4.9149149149e-01 | 3.4550594215e-07 | 5.0875739960e+03 |
| 4.9249249249e-01 | 3.4534766887e-07 | 5.0928347535e+03 |
| 4.9349349349e-01 | 3.4518942348e-07 | 5.0980503151e+03 |
| 4.9449449449e-01 | 3.4503120878e-07 | 5.1032205343e+03 |
| 4.9549549550e-01 | 3.4487302758e-07 | 5.1083452656e+03 |
| 4.9649649650e-01 | 3.4471488271e-07 | 5.1134243644e+03 |
| 4.9749749750e-01 | 3.4455677697e-07 | 5.1184576876e+03 |
| 4.9849849850e-01 | 3.4439871321e-07 | 5.1234450929e+03 |
| 4.9949949950e-01 | 3.4424069424e-07 | 5.1283864393e+03 |
| 5.0050050050e-01 | 3.4408272290e-07 | 5.1332815869e+03 |
| 5.0150150150e-01 | 3.4392480203e-07 | 5.1381303971e+03 |
| 5.0250250250e-01 | 3.4376693447e-07 | 5.1429327324e+03 |
| 5.0350350350e-01 | 3.4360912307e-07 | 5.1476884564e+03 |
| 5.0450450450e-01 | 3.4345137066e-07 | 5.1523974343e+03 |
| 5.0550550551e-01 | 3.4329368010e-07 | 5.1570595321e+03 |
| 5.0650650651e-01 | 3.4313605425e-07 | 5.1616746175e+03 |
| 5.0750750751e-01 | 3.4297849596e-07 | 5.1662425592e+03 |
| 5.0850850851e-01 | 3.4282100809e-07 | 5.1707632273e+03 |
| 5.0950950951e-01 | 3.4266359351e-07 | 5.1752364932e+03 |
| 5.1051051051e-01 | 3.4250625507e-07 | 5.1796622297e+03 |
| 5.1151151151e-01 | 3.4234899564e-07 | 5.1840403109e+03 |
| 5.1251251251e-01 | 3.4219181810e-07 | 5.1883706123e+03 |
| 5.1351351351e-01 | 3.4203472532e-07 | 5.1926530107e+03 |
| 5.1451451451e-01 | 3.4187772016e-07 | 5.1968873845e+03 |
| 5.1551551552e-01 | 3.4172080551e-07 | 5.2010736134e+03 |
| 5.1651651652e-01 | 3.4156398423e-07 | 5.2052115786e+03 |
| 5.1751751752e-01 | 3.4140725922e-07 | 5.2093011627e+03 |
| 5.1851851852e-01 | 3.4125063334e-07 | 5.2133422497e+03 |
| 5.1951951952e-01 | 3.4109410948e-07 | 5.2173347255e+03 |
| 5.2052052052e-01 | 3.4093769053e-07 | 5.2212784769e+03 |
| 5.2152152152e-01 | 3.4078137935e-07 | 5.2251733929e+03 |
| 5.2252252252e-01 | 3.4062517885e-07 | 5.2290193634e+03 |
| 5.2352352352e-01 | 3.4046909190e-07 | 5.2328162804e+03 |
| 5.2452452452e-01 | 3.4031312138e-07 | 5.2365640372e+03 |
| 5.2552552553e-01 | 3.4015727019e-07 | 5.2402625288e+03 |
| 5.2652652653e-01 | 3.4000154120e-07 | 5.2439116517e+03 |
| 5.2752752753e-01 | 3.3984593731e-07 | 5.2475113043e+03 |
| 5.2852852853e-01 | 3.3969046140e-07 | 5.2510613864e+03 |
| 5.2952952953e-01 | 3.3953511635e-07 | 5.2545617996e+03 |
| 5.3053053053e-01 | 3.3937990505e-07 | 5.2580124471e+03 |
| 5.3153153153e-01 | 3.3922483038e-07 | 5.2614132340e+03 |
| 5.3253253253e-01 | 3.3906989522e-07 | 5.2647640669e+03 |
| 5.3353353353e-01 | 3.3891510247e-07 | 5.2680648542e+03 |
| 5.3453453453e-01 | 3.3876045499e-07 | 5.2713155062e+03 |
| 5.3553553554e-01 | 3.3860595567e-07 | 5.2745159349e+03 |
| 5.3653653654e-01 | 3.3845160739e-07 | 5.2776660539e+03 |
| 5.3753753754e-01 | 3.3829741303e-07 | 5.2807657790e+03 |
| 5.3853853854e-01 | 3.3814337545e-07 | 5.2838150276e+03 |
| 5.3953953954e-01 | 3.3798949754e-07 | 5.2868137188e+03 |
| 5.4054054054e-01 | 3.3783578216e-07 | 5.2897617739e+03 |
| 5.4154154154e-01 | 3.3768223219e-07 | 5.2926591158e+03 |
| 5.4254254254e-01 | 3.3752885049e-07 | 5.2955056695e+03 |
| 5.4354354354e-01 | 3.3737563992e-07 | 5.2983013618e+03 |
| 5.4454454454e-01 | 3.3722260335e-07 | 5.3010461215e+03 |
| 5.4554554555e-01 | 3.3706974364e-07 | 5.3037398793e+03 |
| 5.4654654655e-01 | 3.3691706364e-07 | 5.3063825678e+03 |
| 5.4754754755e-01 | 3.3676456621e-07 | 5.3089741217e+03 |
| 5.4854854855e-01 | 3.3661225418e-07 | 5.3115144777e+03 |
| 5.4954954955e-01 | 3.3646013042e-07 | 5.3140035745e+03 |
| 5.5055055055e-01 | 3.3630819776e-07 | 5.3164413527e+03 |
| 5.5155155155e-01 | 3.3615645904e-07 | 5.3188277551e+03 |
| 5.5255255255e-01 | 3.3600491709e-07 | 5.3211627266e+03 |
| 5.5355355355e-01 | 3.3585357474e-07 | 5.3234462140e+03 |
| 5.5455455455e-01 | 3.3570243482e-07 | 5.3256781664e+03 |
| 5.5555555556e-01 | 3.3555150015e-07 | 5.3278585349e+03 |
| 5.5655655656e-01 | 3.3540077355e-07 | 5.3299872727e+03 |
| 5.5755755756e-01 | 3.3525025782e-07 | 5.3320643351e+03 |
| 5.5855855856e-01 | 3.3509995578e-07 | 5.3340896799e+03 |
| 5.5955955956e-01 | 3.3494987022e-07 | 5.3360632666e+03 |
| 5.6056056056e-01 | 3.3480000393e-07 | 5.3379850572e+03 |
| 5.6156156156e-01 | 3.3465035972e-07 | 5.3398550159e+03 |
| 5.6256256256e-01 | 3.3450094036e-07 | 5.3416731089e+03 |
| 5.6356356356e-01 | 3.3435174863e-07 | 5.3434393050e+03 |
| 5.6456456456e-01 | 3.3420278730e-07 | 5.3451535748e+03 |
| 5.6556556557e-01 | 3.3405405914e-07 | 5.3468158916e+03 |
| 5.6656656657e-01 | 3.3390556691e-07 | 5.3484262308e+03 |
| 5.6756756757e-01 | 3.3375731335e-07 | 5.3499845699e+03 |
| 5.6856856857e-01 | 3.3360930123e-07 | 5.3514908891e+03 |
| 5.6956956957e-01 | 3.3346153326e-07 | 5.3529451707e+03 |
| 5.7057057057e-01 | 3.3331401220e-07 | 5.3543473993e+03 |
| 5.7157157157e-01 | 3.3316674075e-07 | 5.3556975621e+03 |
| 5.7257257257e-01 | 3.3301972164e-07 | 5.3569956483e+03 |
| 5.7357357357e-01 | 3.3287295757e-07 | 5.3582416498e+03 |
| 5.7457457457e-01 | 3.3272645125e-07 | 5.3594355607e+03 |
| 5.7557557558e-01 | 3.3258020537e-07 | 5.3605773777e+03 |
| 5.7657657658e-01 | 3.3243422261e-07 | 5.3616670998e+03 |
| 5.7757757758e-01 | 3.3228850565e-07 | 5.3627047284e+03 |
| 5.7857857858e-01 | 3.3214305717e-07 | 5.3636902674e+03 |
| 5.7957957958e-01 | 3.3199787980e-07 | 5.3646237233e+03 |
| 5.8058058058e-01 | 3.3185297622e-07 | 5.3655051048e+03 |
| 5.8158158158e-01 | 3.3170834905e-07 | 5.3663344234e+03 |
| 5.8258258258e-01 | 3.3156400093e-07 | 5.3671116928e+03 |
| 5.8358358358e-01 | 3.3141993448e-07 | 5.3678369294e+03 |
| 5.8458458458e-01 | 3.3127615231e-07 | 5.3685101521e+03 |
| 5.8558558559e-01 | 3.3113265703e-07 | 5.3691313823e+03 |
| 5.8658658659e-01 | 3.3098945123e-07 | 5.3697006440e+03 |
| 5.8758758759e-01 | 3.3084653749e-07 | 5.3702179637e+03 |
| 5.8858858859e-01 | 3.3070391838e-07 | 5.3706833705e+03 |
| 5.8958958959e-01 | 3.3056159647e-07 | 5.3710968962e+03 |
| 5.9059059059e-01 | 3.3041957430e-07 | 5.3714585749e+03 |
| 5.9159159159e-01 | 3.3027785442e-07 | 5.3717684437e+03 |
| 5.9259259259e-01 | 3.3013643935e-07 | 5.3720265419e+03 |
| 5.9359359359e-01 | 3.2999533161e-07 | 5.3722329118e+03 |
| 5.9459459459e-01 | 3.2985453371e-07 | 5.3723875980e+03 |
| 5.9559559560e-01 | 3.2971404812e-07 | 5.3724906501e+03 |
| 5.9659659660e-01 | 3.2957387727e-07 | 5.3725421202e+03 |
| 5.9759759760e-01 | 3.2943402365e-07 | 5.3725420609e+03 |
| 5.9859859860e-01 | 3.2929448971e-07 | 5.3724905276e+03 |
| 5.9959959960e-01 | 3.2915527790e-07 | 5.3723875784e+03 |
| 6.0060060060e-01 | 3.2901639066e-07 | 5.3722332741e+03 |
| 6.0160160160e-01 | 3.2887783040e-07 | 5.3720276780e+03 |
| 6.0260260260e-01 | 3.2873959953e-07 | 5.3717708563e+03 |
| 6.0360360360e-01 | 3.2860170045e-07 | 5.3714628778e+03 |
| 6.0460460460e-01 | 3.2846413554e-07 | 5.3711038143e+03 |
| 6.0560560561e-01 | 3.2832690718e-07 | 5.3706937399e+03 |
| 6.0660660661e-01 | 3.2819001771e-07 | 5.3702327318e+03 |
| 6.0760760761e-01 | 3.2805346948e-07 | 5.3697208698e+03 |
| 6.0860860861e-01 | 3.2791726483e-07 | 5.3691582363e+03 |
| 6.0960960961e-01 | 3.2778140606e-07 | 5.3685449168e+03 |
| 6.1061061061e-01 | 3.2764589547e-07 | 5.3678809993e+03 |
| 6.1161161161e-01 | 3.2751073536e-07 | 5.3671665746e+03 |
| 6.1261261261e-01 | 3.2737592799e-07 | 5.3664017364e+03 |
| 6.1361361361e-01 | 3.2724147562e-07 | 5.3655865811e+03 |
| 6.1461461461e-01 | 3.2710738050e-07 | 5.3647212079e+03 |
| 6.1561561562e-01 | 3.2697364485e-07 | 5.3638057187e+03 |
| 6.1661661662e-01 | 3.2684027089e-07 | 5.3628402183e+03 |
| 6.1761761762e-01 | 3.2670726081e-07 | 5.3618248144e+03 |
| 6.1861861862e-01 | 3.2657461680e-07 | 5.3607596172e+03 |
| 6.1961961962e-01 | 3.2644234102e-07 | 5.3596447399e+03 |
| 6.2062062062e-01 | 3.2631043563e-07 | 5.3584802987e+03 |
| 6.2162162162e-01 | 3.2617890276e-07 | 5.3572664121e+03 |
| 6.2262262262e-01 | 3.2604774453e-07 | 5.3560032020e+03 |
| 6.2362362362e-01 | 3.2591696305e-07 | 5.3546907926e+03 |
| 6.2462462462e-01 | 3.2578656040e-07 | 5.3533293113e+03 |
| 6.2562562563e-01 | 3.2565653865e-07 | 5.3519188881e+03 |
| 6.2662662663e-01 | 3.2552689986e-07 | 5.3504596558e+03 |
| 6.2762762763e-01 | 3.2539764606e-07 | 5.3489517503e+03 |
| 6.2862862863e-01 | 3.2526877928e-07 | 5.3473953101e+03 |
| 6.2962962963e-01 | 3.2514030152e-07 | 5.3457904764e+03 |
| 6.3063063063e-01 | 3.2501221476e-07 | 5.3441373935e+03 |
| 6.3163163163e-01 | 3.2488452098e-07 | 5.3424362084e+03 |
| 6.3263263263e-01 | 3.2475722213e-07 | 5.3406870708e+03 |
| 6.3363363363e-01 | 3.2463032015e-07 | 5.3388901335e+03 |
| 6.3463463463e-01 | 3.2450381694e-07 | 5.3370455518e+03 |
| 6.3563563564e-01 | 3.2437771442e-07 | 5.3351534840e+03 |
| 6.3663663664e-01 | 3.2425201445e-07 | 5.3332140912e+03 |
| 6.3763763764e-01 | 3.2412671891e-07 | 5.3312275373e+03 |
| 6.3863863864e-01 | 3.2400182964e-07 | 5.3291939890e+03 |
| 6.3963963964e-01 | 3.2387734846e-07 | 5.3271136158e+03 |
| 6.4064064064e-01 | 3.2375327719e-07 | 5.3249865899e+03 |
| 6.4164164164e-01 | 3.2362961761e-07 | 5.3228130865e+03 |
| 6.4264264264e-01 | 3.2350637149e-07 | 5.3205932834e+03 |
| 6.4364364364e-01 | 3.2338354059e-07 | 5.3183273614e+03 |
| 6.4464464464e-01 | 3.2326112665e-07 | 5.3160155037e+03 |
| 6.4564564565e-01 | 3.2313913136e-07 | 5.3136578967e+03 |
| 6.4664664665e-01 | 3.2301755644e-07 | 5.3112547294e+03 |
| 6.4764764765e-01 | 3.2289640355e-07 | 5.3088061934e+03 |
| 6.4864864865e-01 | 3.2277567435e-07 | 5.3063124833e+03 |
| 6.4964964965e-01 | 3.2265537048e-07 | 5.3037737963e+03 |
| 6.5065065065e-01 | 3.2253549356e-07 | 5.3011903324e+03 |
| 6.5165165165e-01 | 3.2241604518e-07 | 5.2985622943e+03 |
| 6.5265265265e-01 | 3.2229702692e-07 | 5.2958898875e+03 |
| 6.5365365365e-01 | 3.2217844034e-07 | 5.2931733200e+03 |
| 6.5465465465e-01 | 3.2206028697e-07 | 5.2904128027e+03 |
| 6.5565565566e-01 | 3.2194256834e-07 | 5.2876085492e+03 |
| 6.5665665666e-01 | 3.2182528594e-07 | 5.2847607757e+03 |
| 6.5765765766e-01 | 3.2170844124e-07 | 5.2818697010e+03 |
| 6.5865865866e-01 | 3.2159203571e-07 | 5.2789355467e+03 |
| 6.5965965966e-01 | 3.2147607078e-07 | 5.2759585370e+03 |
| 6.6066066066e-01 | 3.2136054787e-07 | 5.2729388988e+03 |
| 6.6166166166e-01 | 3.2124546837e-07 | 5.2698768614e+03 |
| 6.6266266266e-01 | 3.2113083365e-07 | 5.2667726570e+03 |
| 6.6366366366e-01 | 3.2101664506e-07 | 5.2636265202e+03 |
| 6.6466466466e-01 | 3.2090290395e-07 | 5.2604386882e+03 |
| 6.6566566567e-01 | 3.2078961162e-07 | 5.2572094009e+03 |
| 6.6666666667e-01 | 3.2067676935e-07 | 5.2539389005e+03 |
| 6.6766766767e-01 | 3.2056437843e-07 | 5.2506274322e+03 |
| 6.6866866867e-01 | 3.2045244009e-07 | 5.2472752431e+03 |
| 6.6966966967e-01 | 3.2034095556e-07 | 5.2438825833e+03 |
| 6.7067067067e-01 | 3.2022992605e-07 | 5.2404497052e+03 |
| 6.7167167167e-01 | 3.2011935274e-07 | 5.2369768637e+03 |
| 6.7267267267e-01 | 3.2000923679e-07 | 5.2334643161e+03 |
| 6.7367367367e-01 | 3.1989957934e-07 | 5.2299123222e+03 |
| 6.7467467467e-01 | 3.1979038151e-07 | 5.2263211443e+03 |
| 6.7567567568e-01 | 3.1968164440e-07 | 5.2226910468e+03 |
| 6.7667667668e-01 | 3.1957336908e-07 | 5.2190222968e+03 |
| 6.7767767768e-01 | 3.1946555660e-07 | 5.2153151636e+03 |
| 6.7867867868e-01 | 3.1935820799e-07 | 5.2115699190e+03 |
| 6.7967967968e-01 | 3.1925132427e-07 | 5.2077868368e+03 |
| 6.8068068068e-01 | 3.1914490642e-07 | 5.2039661935e+03 |
| 6.8168168168e-01 | 3.1903895540e-07 | 5.2001082676e+03 |
| 6.8268268268e-01 | 3.1893347216e-07 | 5.1962133398e+03 |
| 6.8368368368e-01 | 3.1882845763e-07 | 5.1922816933e+03 |
| 6.8468468468e-01 | 3.1872391268e-07 | 5.1883136134e+03 |
| 6.8568568569e-01 | 3.1861983822e-07 | 5.1843093874e+03 |
| 6.8668668669e-01 | 3.1851623508e-07 | 5.1802693050e+03 |
| 6.8768768769e-01 | 3.1841310410e-07 | 5.1761936580e+03 |
| 6.8868868869e-01 | 3.1831044609e-07 | 5.1720827402e+03 |
| 6.8968968969e-01 | 3.1820826183e-07 | 5.1679368475e+03 |
| 6.9069069069e-01 | 3.1810655210e-07 | 5.1637562780e+03 |
| 6.9169169169e-01 | 3.1800531763e-07 | 5.1595413318e+03 |
| 6.9269269269e-01 | 3.1790455914e-07 | 5.1552923107e+03 |
| 6.9369369369e-01 | 3.1780427733e-07 | 5.1510095189e+03 |
| 6.9469469469e-01 | 3.1770447288e-07 | 5.1466932624e+03 |
| 6.9569569570e-01 | 3.1760514644e-07 | 5.1423438491e+03 |
| 6.9669669670e-01 | 3.1750629863e-07 | 5.1379615887e+03 |
| 6.9769769770e-01 | 3.1740793007e-07 | 5.1335467929e+03 |
| 6.9869869870e-01 | 3.1731004135e-07 | 5.1290997753e+03 |
| 6.9969969970e-01 | 3.1721263301e-07 | 5.1246208511e+03 |
| 7.0070070070e-01 | 3.1711570561e-07 | 5.1201103374e+03 |
| 7.0170170170e-01 | 3.1701925966e-07 | 5.1155685530e+03 |
| 7.0270270270e-01 | 3.1692329566e-07 | 5.1109958185e+03 |
| 7.0370370370e-01 | 3.1682781408e-07 | 5.1063924561e+03 |
| 7.0470470470e-01 | 3.1673281536e-07 | 5.1017587897e+03 |
| 7.0570570571e-01 | 3.1663829995e-07 | 5.0970951447e+03 |
| 7.0670670671e-01 | 3.1654426823e-07 | 5.0924018483e+03 |
| 7.0770770771e-01 | 3.1645072060e-07 | 5.0876792291e+03 |
| 7.0870870871e-01 | 3.1635765737e-07 | 5.0829276181e+03 |
| 7.0970970971e-01 | 3.1626507890e-07 | 5.0781473468e+03 |
| 7.1071071071e-01 | 3.1617298550e-07 | 5.0733387483e+03 |
| 7.1171171171e-01 | 3.1608137745e-07 | 5.0685021571e+03 |
| 7.1271271271e-01 | 3.1599025504e-07 | 5.0636379088e+03 |
| 7.1371371371e-01 | 3.1589961850e-07 | 5.0587463409e+03 |
| 7.1471471471e-01 | 3.1580946807e-07 | 5.0538277916e+03 |
| 7.1571571572e-01 | 3.1571980394e-07 | 5.0488826007e+03 |
| 7.1671671672e-01 | 3.1563062631e-07 | 5.0439111092e+03 |
| 7.1771771772e-01 | 3.1554193533e-07 | 5.0389136593e+03 |
| 7.1871871872e-01 | 3.1545373113e-07 | 5.0338905942e+03 |
| 7.1971971972e-01 | 3.1536601384e-07 | 5.0288422584e+03 |
| 7.2072072072e-01 | 3.1527878354e-07 | 5.0237689974e+03 |
| 7.2172172172e-01 | 3.1519204031e-07 | 5.0186711577e+03 |
| 7.2272272272e-01 | 3.1510578419e-07 | 5.0135490868e+03 |
| 7.2372372372e-01 | 3.1502001522e-07 | 5.0084031332e+03 |
| 7.2472472472e-01 | 3.1493473340e-07 | 5.0032336464e+03 |
| 7.2572572573e-01 | 3.1484993871e-07 | 4.9980409765e+03 |
| 7.2672672673e-01 | 3.1476563112e-07 | 4.9928254748e+03 |
| 7.2772772773e-01 | 3.1468181056e-07 | 4.9875874930e+03 |
| 7.2872872873e-01 | 3.1459847696e-07 | 4.9823273839e+03 |
| 7.2972972973e-01 | 3.1451563020e-07 | 4.9770455008e+03 |
| 7.3073073073e-01 | 3.1443327017e-07 | 4.9717421978e+03 |
| 7.3173173173e-01 | 3.1435139672e-07 | 4.9664178294e+03 |
| 7.3273273273e-01 | 3.1427000968e-07 | 4.9610727509e+03 |
| 7.3373373373e-01 | 3.1418910886e-07 | 4.9557073180e+03 |
| 7.3473473473e-01 | 3.1410869406e-07 | 4.9503218871e+03 |
