| z | u | f |
| 4.6734673467e-01 | 3.4932472172e-07 | 4.9473930368e+03 |
| 4.6744674467e-01 | 3.4930892685e-07 | 4.9480247192e+03 |
| 4.6754675468e-01 | 3.4929313158e-07 | 4.9486559902e+03 |
| 4.6764676468e-01 | 3.4927733591e-07 | 4.9492868494e+03 |
| 4.6774677468e-01 | 3.4926153984e-07 | 4.9499172969e+03 |
| 4.6784678468e-01 | 3.4924574337e-07 | 4.9505473323e+03 |
| 4.6794679468e-01 | 3.4922994651e-07 | 4.9511769555e+03 |
| 4.6804680468e-01 | 3.4921414925e-07 | 4.9518061664e+03 |
| 4.6814681468e-01 | 3.4919835161e-07 | 4.9524349647e+03 |
| 4.6824682468e-01 | 3.4918255357e-07 | 4.9530633504e+03 |
| 4.6834683468e-01 | 3.4916675516e-07 | 4.9536913233e+03 |
| 4.6844684468e-01 | 3.4915095636e-07 | 4.9543188831e+03 |
| 4.6854685469e-01 | 3.4913515719e-07 | 4.9549460297e+03 |
| 4.6864686469e-01 | 3.4911935763e-07 | 4.9555727630e+03 |
| 4.6874687469e-01 | 3.4910355771e-07 | 4.9561990828e+03 |
| 4.6884688469e-01 | 3.4908775741e-07 | 4.9568249888e+03 |
| 4.6894689469e-01 | 3.4907195675e-07 | 4.9574504810e+03 |
| 4.6904690469e-01 | 3.4905615572e-07 | 4.9580755592e+03 |
| 4.6914691469e-01 | 3.4904035433e-07 | 4.9587002232e+03 |
| 4.6924692469e-01 | 3.4902455258e-07 | 4.9593244729e+03 |
| 4.6934693469e-01 | 3.4900875047e-07 | 4.9599483080e+03 |
| 4.6944694469e-01 | 3.4899294800e-07 | 4.9605717284e+03 |
| 4.6954695470e-01 | 3.4897714519e-07 | 4.9611947340e+03 |
| 4.6964696470e-01 | 3.4896134202e-07 | 4.9618173246e+03 |
| 4.6974697470e-01 | 3.4894553851e-07 | 4.9624395000e+03 |
| 4.6984698470e-01 | 3.4892973465e-07 | 4.9630612600e+03 |
| 4.6994699470e-01 | 3.4891393046e-07 | 4.9636826044e+03 |
| 4.7004700470e-01 | 3.4889812592e-07 | 4.9643035332e+03 |
| 4.7014701470e-01 | 3.4888232105e-07 | 4.9649240462e+03 |
| 4.7024702470e-01 | 3.4886651584e-07 | 4.9655441431e+03 |
| 4.7034703470e-01 | 3.4885071030e-07 | 4.9661638238e+03 |
| 4.7044704470e-01 | 3.4883490444e-07 | 4.9667830882e+03 |
| 4.7054705471e-01 | 3.4881909825e-07 | 4.9674019361e+03 |
| 4.7064706471e-01 | 3.4880329174e-07 | 4.9680203672e+03 |
| 4.7074707471e-01 | 3.4878748490e-07 | 4.9686383815e+03 |
| 4.7084708471e-01 | 3.4877167775e-07 | 4.9692559788e+03 |
| 4.7094709471e-01 | 3.4875587029e-07 | 4.9698731589e+03 |
| 4.7104710471e-01 | 3.4874006251e-07 | 4.9704899217e+03 |
| 4.7114711471e-01 | 3.4872425443e-07 | 4.9711062670e+03 |
| 4.7124712471e-01 | 3.4870844603e-07 | 4.9717221945e+03 |
| 4.7134713471e-01 | 3.4869263734e-07 | 4.9723377042e+03 |
| 4.7144714471e-01 | 3.4867682834e-07 | 4.9729527959e+03 |
| 4.7154715472e-01 | 3.4866101904e-07 | 4.9735674695e+03 |
| 4.7164716472e-01 | 3.4864520945e-07 | 4.9741817246e+03 |
| 4.7174717472e-01 | 3.4862939956e-07 | 4.9747955613e+03 |
| 4.7184718472e-01 | 3.4861358938e-07 | 4.9754089793e+03 |
| 4.7194719472e-01 | 3.4859777892e-07 | 4.9760219785e+03 |
| 4.7204720472e-01 | 3.4858196817e-07 | 4.9766345586e+03 |
| 4.7214721472e-01 | 3.4856615714e-07 | 4.9772467196e+03 |
| 4.7224722472e-01 | 3.4855034582e-07 | 4.9778584613e+03 |
| 4.7234723472e-01 | 3.4853453423e-07 | 4.9784697834e+03 |
| 4.7244724472e-01 | 3.4851872237e-07 | 4.9790806859e+03 |
| 4.7254725473e-01 | 3.4850291023e-07 | 4.9796911685e+03 |
| 4.7264726473e-01 | 3.4848709783e-07 | 4.9803012312e+03 |
| 4.7274727473e-01 | 3.4847128516e-07 | 4.9809108737e+03 |
| 4.7284728473e-01 | 3.4845547222e-07 | 4.9815200959e+03 |
| 4.7294729473e-01 | 3.4843965902e-07 | 4.9821288976e+03 |
| 4.7304730473e-01 | 3.4842384557e-07 | 4.9827372787e+03 |
| 4.7314731473e-01 | 3.4840803186e-07 | 4.9833452389e+03 |
| 4.7324732473e-01 | 3.4839221790e-07 | 4.9839527781e+03 |
| 4.7334733473e-01 | 3.4837640368e-07 | 4.9845598963e+03 |
| 4.7344734473e-01 | 3.4836058922e-07 | 4.9851665931e+03 |
| 4.7354735474e-01 | 3.4834477451e-07 | 4.9857728684e+03 |
| 4.7364736474e-01 | 3.4832895956e-07 | 4.9863787221e+03 |
| 4.7374737474e-01 | 3.4831314437e-07 | 4.9869841540e+03 |
| 4.7384738474e-01 | 3.4829732895e-07 | 4.9875891639e+03 |
| 4.7394739474e-01 | 3.4828151329e-07 | 4.9881937517e+03 |
| 4.7404740474e-01 | 3.4826569740e-07 | 4.9887979173e+03 |
| 4.7414741474e-01 | 3.4824988128e-07 | 4.9894016603e+03 |
| 4.7424742474e-01 | 3.4823406493e-07 | 4.9900049808e+03 |
| 4.7434743474e-01 | 3.4821824836e-07 | 4.9906078784e+03 |
| 4.7444744474e-01 | 3.4820243157e-07 | 4.9912103532e+03 |
| 4.7454745475e-01 | 3.4818661456e-07 | 4.9918124048e+03 |
| 4.7464746475e-01 | 3.4817079734e-07 | 4.9924140331e+03 |
| 4.7474747475e-01 | 3.4815497990e-07 | 4.9930152381e+03 |
| 4.7484748475e-01 | 3.4813916226e-07 | 4.9936160194e+03 |
| 4.7494749475e-01 | 3.4812334440e-07 | 4.9942163769e+03 |
| 4.7504750475e-01 | 3.4810752634e-07 | 4.9948163106e+03 |
| 4.7514751475e-01 | 3.4809170809e-07 | 4.9954158201e+03 |
| 4.7524752475e-01 | 3.4807588963e-07 | 4.9960149055e+03 |
| 4.7534753475e-01 | 3.4806007097e-07 | 4.9966135664e+03 |
| 4.7544754475e-01 | 3.4804425212e-07 | 4.9972118027e+03 |
| 4.7554755476e-01 | 3.4802843308e-07 | 4.9978096143e+03 |
| 4.7564756476e-01 | 3.4801261385e-07 | 4.9984070010e+03 |
| 4.7574757476e-01 | 3.4799679444e-07 | 4.9990039626e+03 |
| 4.7584758476e-01 | 3.4798097484e-07 | 4.9996004990e+03 |
| 4.7594759476e-01 | 3.4796515506e-07 | 5.0001966101e+03 |
| 4.7604760476e-01 | 3.4794933511e-07 | 5.0007922956e+03 |
| 4.7614761476e-01 | 3.4793351498e-07 | 5.0013875553e+03 |
| 4.7624762476e-01 | 3.4791769468e-07 | 5.0019823892e+03 |
| 4.7634763476e-01 | 3.4790187421e-07 | 5.0025767971e+03 |
| 4.7644764476e-01 | 3.4788605357e-07 | 5.0031707788e+03 |
| 4.7654765477e-01 | 3.4787023277e-07 | 5.0037643341e+03 |
| 4.7664766477e-01 | 3.4785441180e-07 | 5.0043574630e+03 |
| 4.7674767477e-01 | 3.4783859068e-07 | 5.0049501651e+03 |
| 4.7684768477e-01 | 3.4782276941e-07 | 5.0055424404e+03 |
| 4.7694769477e-01 | 3.4780694797e-07 | 5.0061342887e+03 |
| 4.7704770477e-01 | 3.4779112639e-07 | 5.0067257098e+03 |
| 4.7714771477e-01 | 3.4777530467e-07 | 5.0073167037e+03 |
| 4.7724772477e-01 | 3.4775948279e-07 | 5.0079072700e+03 |
| 4.7734773477e-01 | 3.4774366078e-07 | 5.0084974087e+03 |
| 4.7744774477e-01 | 3.4772783862e-07 | 5.0090871196e+03 |
| 4.7754775478e-01 | 3.4771201633e-07 | 5.0096764025e+03 |
| 4.7764776478e-01 | 3.4769619390e-07 | 5.0102652573e+03 |
| 4.7774777478e-01 | 3.4768037135e-07 | 5.0108536838e+03 |
| 4.7784778478e-01 | 3.4766454866e-07 | 5.0114416818e+03 |
| 4.7794779478e-01 | 3.4764872585e-07 | 5.0120292513e+03 |
| 4.7804780478e-01 | 3.4763290291e-07 | 5.0126163920e+03 |
| 4.7814781478e-01 | 3.4761707986e-07 | 5.0132031037e+03 |
| 4.7824782478e-01 | 3.4760125668e-07 | 5.0137893864e+03 |
| 4.7834783478e-01 | 3.4758543339e-07 | 5.0143752398e+03 |
| 4.7844784478e-01 | 3.4756960999e-07 | 5.0149606638e+03 |
| 4.7854785479e-01 | 3.4755378648e-07 | 5.0155456582e+03 |
| 4.7864786479e-01 | 3.4753796286e-07 | 5.0161302229e+03 |
| 4.7874787479e-01 | 3.4752213914e-07 | 5.0167143577e+03 |
| 4.7884788479e-01 | 3.4750631532e-07 | 5.0172980624e+03 |
| 4.7894789479e-01 | 3.4749049140e-07 | 5.0178813370e+03 |
| 4.7904790479e-01 | 3.4747466738e-07 | 5.0184641811e+03 |
| 4.7914791479e-01 | 3.4745884327e-07 | 5.0190465948e+03 |
| 4.7924792479e-01 | 3.4744301907e-07 | 5.0196285778e+03 |
| 4.7934793479e-01 | 3.4742719478e-07 | 5.0202101299e+03 |
| 4.7944794479e-01 | 3.4741137040e-07 | 5.0207912510e+03 |
| 4.7954795480e-01 | 3.4739554594e-07 | 5.0213719409e+03 |
| 4.7964796480e-01 | 3.4737972141e-07 | 5.0219521995e+03 |
| 4.7974797480e-01 | 3.4736389679e-07 | 5.0225320266e+03 |
| 4.7984798480e-01 | 3.4734807211e-07 | 5.0231114221e+03 |
| 4.7994799480e-01 | 3.4733224735e-07 | 5.0236903858e+03 |
| 4.8004800480e-01 | 3.4731642252e-07 | 5.0242689175e+03 |
| 4.8014801480e-01 | 3.4730059762e-07 | 5.0248470171e+03 |
| 4.8024802480e-01 | 3.4728477267e-07 | 5.0254246845e+03 |
| 4.8034803480e-01 | 3.4726894765e-07 | 5.0260019194e+03 |
| 4.8044804480e-01 | 3.4725312257e-07 | 5.0265787217e+03 |
| 4.8054805481e-01 | 3.4723729744e-07 | 5.0271550912e+03 |
| 4.8064806481e-01 | 3.4722147226e-07 | 5.0277310278e+03 |
| 4.8074807481e-01 | 3.4720564703e-07 | 5.0283065314e+03 |
| 4.8084808481e-01 | 3.4718982175e-07 | 5.0288816017e+03 |
| 4.8094809481e-01 | 3.4717399643e-07 | 5.0294562387e+03 |
| 4.8104810481e-01 | 3.4715817106e-07 | 5.0300304421e+03 |
| 4.8114811481e-01 | 3.4714234566e-07 | 5.0306042118e+03 |
| 4.8124812481e-01 | 3.4712652022e-07 | 5.0311775476e+03 |
| 4.8134813481e-01 | 3.4711069475e-07 | 5.0317504494e+03 |
| 4.8144814481e-01 | 3.4709486924e-07 | 5.0323229171e+03 |
| 4.8154815482e-01 | 3.4707904371e-07 | 5.0328949504e+03 |
| 4.8164816482e-01 | 3.4706321816e-07 | 5.0334665492e+03 |
| 4.8174817482e-01 | 3.4704739258e-07 | 5.0340377134e+03 |
| 4.8184818482e-01 | 3.4703156698e-07 | 5.0346084428e+03 |
| 4.8194819482e-01 | 3.4701574137e-07 | 5.0351787372e+03 |
| 4.8204820482e-01 | 3.4699991574e-07 | 5.0357485965e+03 |
| 4.8214821482e-01 | 3.4698409010e-07 | 5.0363180205e+03 |
| 4.8224822482e-01 | 3.4696826446e-07 | 5.0368870091e+03 |
| 4.8234823482e-01 | 3.4695243880e-07 | 5.0374555621e+03 |
| 4.8244824482e-01 | 3.4693661315e-07 | 5.0380236794e+03 |
| 4.8254825483e-01 | 3.4692078749e-07 | 5.0385913608e+03 |
| 4.8264826483e-01 | 3.4690496184e-07 | 5.0391586061e+03 |
| 4.8274827483e-01 | 3.4688913619e-07 | 5.0397254151e+03 |
| 4.8284828483e-01 | 3.4687331055e-07 | 5.0402917879e+03 |
| 4.8294829483e-01 | 3.4685748492e-07 | 5.0408577240e+03 |
| 4.8304830483e-01 | 3.4684165930e-07 | 5.0414232236e+03 |
| 4.8314831483e-01 | 3.4682583370e-07 | 5.0419882862e+03 |
| 4.8324832483e-01 | 3.4681000812e-07 | 5.0425529119e+03 |
| 4.8334833483e-01 | 3.4679418256e-07 | 5.0431171004e+03 |
| 4.8344834483e-01 | 3.4677835703e-07 | 5.0436808516e+03 |
| 4.8354835484e-01 | 3.4676253152e-07 | 5.0442441654e+03 |
| 4.8364836484e-01 | 3.4674670604e-07 | 5.0448070415e+03 |
| 4.8374837484e-01 | 3.4673088060e-07 | 5.0453694799e+03 |
| 4.8384838484e-01 | 3.4671505519e-07 | 5.0459314803e+03 |
| 4.8394839484e-01 | 3.4669922982e-07 | 5.0464930426e+03 |
| 4.8404840484e-01 | 3.4668340449e-07 | 5.0470541667e+03 |
| 4.8414841484e-01 | 3.4666757920e-07 | 5.0476148524e+03 |
| 4.8424842484e-01 | 3.4665175396e-07 | 5.0481750996e+03 |
| 4.8434843484e-01 | 3.4663592877e-07 | 5.0487349080e+03 |
| 4.8444844484e-01 | 3.4662010363e-07 | 5.0492942776e+03 |
| 4.8454845485e-01 | 3.4660427855e-07 | 5.0498532082e+03 |
| 4.8464846485e-01 | 3.4658845353e-07 | 5.0504116996e+03 |
| 4.8474847485e-01 | 3.4657262856e-07 | 5.0509697517e+03 |
| 4.8484848485e-01 | 3.4655680366e-07 | 5.0515273643e+03 |
| 4.8494849485e-01 | 3.4654097882e-07 | 5.0520845373e+03 |
| 4.8504850485e-01 | 3.4652515405e-07 | 5.0526412705e+03 |
| 4.8514851485e-01 | 3.4650932936e-07 | 5.0531975637e+03 |
| 4.8524852485e-01 | 3.4649350474e-07 | 5.0537534169e+03 |
| 4.8534853485e-01 | 3.4647768019e-07 | 5.0543088298e+03 |
| 4.8544854485e-01 | 3.4646185572e-07 | 5.0548638023e+03 |
| 4.8554855486e-01 | 3.4644603134e-07 | 5.0554183342e+03 |
| 4.8564856486e-01 | 3.4643020704e-07 | 5.0559724255e+03 |
| 4.8574857486e-01 | 3.4641438283e-07 | 5.0565260758e+03 |
| 4.8584858486e-01 | 3.4639855871e-07 | 5.0570792852e+03 |
| 4.8594859486e-01 | 3.4638273469e-07 | 5.0576320533e+03 |
| 4.8604860486e-01 | 3.4636691076e-07 | 5.0581843802e+03 |
| 4.8614861486e-01 | 3.4635108693e-07 | 5.0587362656e+03 |
| 4.8624862486e-01 | 3.4633526320e-07 | 5.0592877093e+03 |
| 4.8634863486e-01 | 3.4631943957e-07 | 5.0598387113e+03 |
| 4.8644864486e-01 | 3.4630361606e-07 | 5.0603892713e+03 |
| 4.8654865487e-01 | 3.4628779265e-07 | 5.0609393892e+03 |
| 4.8664866487e-01 | 3.4627196936e-07 | 5.0614890649e+03 |
| 4.8674867487e-01 | 3.4625614618e-07 | 5.0620382982e+03 |
| 4.8684868487e-01 | 3.4624032312e-07 | 5.0625870889e+03 |
| 4.8694869487e-01 | 3.4622450018e-07 | 5.0631354370e+03 |
| 4.8704870487e-01 | 3.4620867736e-07 | 5.0636833422e+03 |
| 4.8714871487e-01 | 3.4619285467e-07 | 5.0642308043e+03 |
| 4.8724872487e-01 | 3.4617703212e-07 | 5.0647778234e+03 |
| 4.8734873487e-01 | 3.4616120969e-07 | 5.0653243991e+03 |
| 4.8744874487e-01 | 3.4614538740e-07 | 5.0658705313e+03 |
| 4.8754875488e-01 | 3.4612956524e-07 | 5.0664162200e+03 |
| 4.8764876488e-01 | 3.4611374323e-07 | 5.0669614648e+03 |
| 4.8774877488e-01 | 3.4609792136e-07 | 5.0675062658e+03 |
| 4.8784878488e-01 | 3.4608209964e-07 | 5.0680506227e+03 |
| 4.8794879488e-01 | 3.4606627806e-07 | 5.0685945353e+03 |
| 4.8804880488e-01 | 3.4605045664e-07 | 5.0691380036e+03 |
| 4.8814881488e-01 | 3.4603463537e-07 | 5.0696810274e+03 |
| 4.8824882488e-01 | 3.4601881426e-07 | 5.0702236065e+03 |
| 4.8834883488e-01 | 3.4600299331e-07 | 5.0707657408e+03 |
| 4.8844884488e-01 | 3.4598717252e-07 | 5.0713074301e+03 |
| 4.8854885489e-01 | 3.4597135190e-07 | 5.0718486742e+03 |
| 4.8864886489e-01 | 3.4595553144e-07 | 5.0723894731e+03 |
| 4.8874887489e-01 | 3.4593971116e-07 | 5.0729298266e+03 |
| 4.8884888489e-01 | 3.4592389105e-07 | 5.0734697344e+03 |
| 4.8894889489e-01 | 3.4590807111e-07 | 5.0740091966e+03 |
| 4.8904890489e-01 | 3.4589225136e-07 | 5.0745482129e+03 |
| 4.8914891489e-01 | 3.4587643179e-07 | 5.0750867831e+03 |
| 4.8924892489e-01 | 3.4586061240e-07 | 5.0756249071e+03 |
| 4.8934893489e-01 | 3.4584479320e-07 | 5.0761625849e+03 |
| 4.8944894489e-01 | 3.4582897420e-07 | 5.0766998161e+03 |
| 4.8954895490e-01 | 3.4581315538e-07 | 5.0772366007e+03 |
| 4.8964896490e-01 | 3.4579733676e-07 | 5.0777729385e+03 |
| 4.8974897490e-01 | 3.4578151834e-07 | 5.0783088294e+03 |
| 4.8984898490e-01 | 3.4576570013e-07 | 5.0788442732e+03 |
| 4.8994899490e-01 | 3.4574988211e-07 | 5.0793792698e+03 |
| 4.9004900490e-01 | 3.4573406431e-07 | 5.0799138190e+03 |
| 4.9014901490e-01 | 3.4571824671e-07 | 5.0804479207e+03 |
| 4.9024902490e-01 | 3.4570242933e-07 | 5.0809815747e+03 |
| 4.9034903490e-01 | 3.4568661216e-07 | 5.0815147808e+03 |
| 4.9044904490e-01 | 3.4567079521e-07 | 5.0820475390e+03 |
| 4.9054905491e-01 | 3.4565497848e-07 | 5.0825798491e+03 |
| 4.9064906491e-01 | 3.4563916198e-07 | 5.0831117109e+03 |
| 4.9074907491e-01 | 3.4562334570e-07 | 5.0836431242e+03 |
| 4.9084908491e-01 | 3.4560752966e-07 | 5.0841740890e+03 |
| 4.9094909491e-01 | 3.4559171384e-07 | 5.0847046051e+03 |
| 4.9104910491e-01 | 3.4557589826e-07 | 5.0852346723e+03 |
| 4.9114911491e-01 | 3.4556008292e-07 | 5.0857642905e+03 |
| 4.9124912491e-01 | 3.4554426782e-07 | 5.0862934595e+03 |
| 4.9134913491e-01 | 3.4552845296e-07 | 5.0868221792e+03 |
| 4.9144914491e-01 | 3.4551263835e-07 | 5.0873504495e+03 |
| 4.9154915492e-01 | 3.4549682399e-07 | 5.0878782701e+03 |
| 4.9164916492e-01 | 3.4548100988e-07 | 5.0884056410e+03 |
| 4.9174917492e-01 | 3.4546519603e-07 | 5.0889325620e+03 |
| 4.9184918492e-01 | 3.4544938243e-07 | 5.0894590329e+03 |
| 4.9194919492e-01 | 3.4543356909e-07 | 5.0899850536e+03 |
| 4.9204920492e-01 | 3.4541775602e-07 | 5.0905106240e+03 |
| 4.9214921492e-01 | 3.4540194321e-07 | 5.0910357439e+03 |
| 4.9224922492e-01 | 3.4538613067e-07 | 5.0915604131e+03 |
| 4.9234923492e-01 | 3.4537031840e-07 | 5.0920846316e+03 |
| 4.9244924492e-01 | 3.4535450641e-07 | 5.0926083991e+03 |
| 4.9254925493e-01 | 3.4533869469e-07 | 5.0931317155e+03 |
| 4.9264926493e-01 | 3.4532288325e-07 | 5.0936545807e+03 |
| 4.9274927493e-01 | 3.4530707210e-07 | 5.0941769946e+03 |
| 4.9284928493e-01 | 3.4529126123e-07 | 5.0946989569e+03 |
| 4.9294929493e-01 | 3.4527545065e-07 | 5.0952204675e+03 |
| 4.9304930493e-01 | 3.4525964036e-07 | 5.0957415263e+03 |
| 4.9314931493e-01 | 3.4524383037e-07 | 5.0962621332e+03 |
| 4.9324932493e-01 | 3.4522802067e-07 | 5.0967822880e+03 |
| 4.9334933493e-01 | 3.4521221127e-07 | 5.0973019905e+03 |
| 4.9344934493e-01 | 3.4519640217e-07 | 5.0978212406e+03 |
| 4.9354935494e-01 | 3.4518059338e-07 | 5.0983400381e+03 |
| 4.9364936494e-01 | 3.4516478490e-07 | 5.0988583830e+03 |
| 4.9374937494e-01 | 3.4514897673e-07 | 5.0993762750e+03 |
| 4.9384938494e-01 | 3.4513316887e-07 | 5.0998937141e+03 |
| 4.9394939494e-01 | 3.4511736133e-07 | 5.1004107000e+03 |
| 4.9404940494e-01 | 3.4510155410e-07 | 5.1009272326e+03 |
| 4.9414941494e-01 | 3.4508574720e-07 | 5.1014433119e+03 |
| 4.9424942494e-01 | 3.4506994062e-07 | 5.1019589375e+03 |
| 4.9434943494e-01 | 3.4505413437e-07 | 5.1024741095e+03 |
| 4.9444944494e-01 | 3.4503832845e-07 | 5.1029888276e+03 |
| 4.9454945495e-01 | 3.4502252287e-07 | 5.1035030917e+03 |
| 4.9464946495e-01 | 3.4500671762e-07 | 5.1040169017e+03 |
| 4.9474947495e-01 | 3.4499091271e-07 | 5.1045302574e+03 |
| 4.9484948495e-01 | 3.4497510814e-07 | 5.1050431586e+03 |
| 4.9494949495e-01 | 3.4495930391e-07 | 5.1055556053e+03 |
| 4.9504950495e-01 | 3.4494350004e-07 | 5.1060675973e+03 |
| 4.9514951495e-01 | 3.4492769651e-07 | 5.1065791344e+03 |
| 4.9524952495e-01 | 3.4491189333e-07 | 5.1070902165e+03 |
| 4.9534953495e-01 | 3.4489609051e-07 | 5.1076008434e+03 |
| 4.9544954495e-01 | 3.4488028805e-07 | 5.1081110151e+03 |
| 4.9554955496e-01 | 3.4486448595e-07 | 5.1086207313e+03 |
| 4.9564956496e-01 | 3.4484868422e-07 | 5.1091299919e+03 |
| 4.9574957496e-01 | 3.4483288285e-07 | 5.1096387968e+03 |
| 4.9584958496e-01 | 3.4481708185e-07 | 5.1101471459e+03 |
| 4.9594959496e-01 | 3.4480128122e-07 | 5.1106550389e+03 |
| 4.9604960496e-01 | 3.4478548097e-07 | 5.1111624758e+03 |
| 4.9614961496e-01 | 3.4476968110e-07 | 5.1116694563e+03 |
| 4.9624962496e-01 | 3.4475388161e-07 | 5.1121759805e+03 |
| 4.9634963496e-01 | 3.4473808250e-07 | 5.1126820480e+03 |
| 4.9644964496e-01 | 3.4472228378e-07 | 5.1131876589e+03 |
| 4.9654965497e-01 | 3.4470648544e-07 | 5.1136928128e+03 |
| 4.9664966497e-01 | 3.4469068750e-07 | 5.1141975098e+03 |
| 4.9674967497e-01 | 3.4467488996e-07 | 5.1147017496e+03 |
| 4.9684968497e-01 | 3.4465909281e-07 | 5.1152055321e+03 |
| 4.9694969497e-01 | 3.4464329606e-07 | 5.1157088571e+03 |
| 4.9704970497e-01 | 3.4462749972e-07 | 5.1162117246e+03 |
| 4.9714971497e-01 | 3.4461170378e-07 | 5.1167141344e+03 |
| 4.9724972497e-01 | 3.4459590826e-07 | 5.1172160863e+03 |
| 4.9734973497e-01 | 3.4458011314e-07 | 5.1177175802e+03 |
| 4.9744974497e-01 | 3.4456431844e-07 | 5.1182186160e+03 |
| 4.9754975498e-01 | 3.4454852416e-07 | 5.1187191935e+03 |
| 4.9764976498e-01 | 3.4453273029e-07 | 5.1192193125e+03 |
| 4.9774977498e-01 | 3.4451693685e-07 | 5.1197189730e+03 |
| 4.9784978498e-01 | 3.4450114384e-07 | 5.1202181747e+03 |
| 4.9794979498e-01 | 3.4448535125e-07 | 5.1207169177e+03 |
| 4.9804980498e-01 | 3.4446955910e-07 | 5.1212152016e+03 |
| 4.9814981498e-01 | 3.4445376738e-07 | 5.1217130264e+03 |
| 4.9824982498e-01 | 3.4443797610e-07 | 5.1222103919e+03 |
| 4.9834983498e-01 | 3.4442218526e-07 | 5.1227072980e+03 |
| 4.9844984498e-01 | 3.4440639486e-07 | 5.1232037446e+03 |
| 4.9854985499e-01 | 3.4439060491e-07 | 5.1236997315e+03 |
| 4.9864986499e-01 | 3.4437481541e-07 | 5.1241952585e+03 |
| 4.9874987499e-01 | 3.4435902635e-07 | 5.1246903255e+03 |
| 4.9884988499e-01 | 3.4434323775e-07 | 5.1251849325e+03 |
| 4.9894989499e-01 | 3.4432744961e-07 | 5.1256790792e+03 |
| 4.9904990499e-01 | 3.4431166193e-07 | 5.1261727655e+03 |
| 4.9914991499e-01 | 3.4429587471e-07 | 5.1266659913e+03 |
| 4.9924992499e-01 | 3.4428008796e-07 | 5.1271587564e+03 |
| 4.9934993499e-01 | 3.4426430168e-07 | 5.1276510606e+03 |
| 4.9944994499e-01 | 3.4424851586e-07 | 5.1281429040e+03 |
| 4.9954995500e-01 | 3.4423273052e-07 | 5.1286342862e+03 |
| 4.9964996500e-01 | 3.4421694566e-07 | 5.1291252073e+03 |
| 4.9974997500e-01 | 3.4420116128e-07 | 5.1296156669e+03 |
| 4.9984998500e-01 | 3.4418537738e-07 | 5.1301056651e+03 |
| 4.9994999500e-01 | 3.4416959396e-07 | 5.1305952016e+03 |
| 5.0005000500e-01 | 3.4415381104e-07 | 5.1310842763e+03 |
| 5.0015001500e-01 | 3.4413802860e-07 | 5.1315728891e+03 |
| 5.0025002500e-01 | 3.4412224666e-07 | 5.1320610399e+03 |
| 5.0035003500e-01 | 3.4410646522e-07 | 5.1325487284e+03 |
| 5.0045004500e-01 | 3.4409068427e-07 | 5.1330359546e+03 |
| 5.0055005501e-01 | 3.4407490383e-07 | 5.1335227184e+03 |
| 5.0065006501e-01 | 3.4405912389e-07 | 5.1340090195e+03 |
| 5.0075007501e-01 | 3.4404334446e-07 | 5.1344948579e+03 |
| 5.0085008501e-01 | 3.4402756554e-07 | 5.1349802334e+03 |
| 5.0095009501e-01 | 3.4401178713e-07 | 5.1354651459e+03 |
| 5.0105010501e-01 | 3.4399600925e-07 | 5.1359495952e+03 |
| 5.0115011501e-01 | 3.4398023188e-07 | 5.1364335812e+03 |
| 5.0125012501e-01 | 3.4396445503e-07 | 5.1369171038e+03 |
| 5.0135013501e-01 | 3.4394867871e-07 | 5.1374001628e+03 |
| 5.0145014501e-01 | 3.4393290291e-07 | 5.1378827582e+03 |
| 5.0155015502e-01 | 3.4391712765e-07 | 5.1383648896e+03 |
| 5.0165016502e-01 | 3.4390135292e-07 | 5.1388465571e+03 |
| 5.0175017502e-01 | 3.4388557872e-07 | 5.1393277605e+03 |
| 5.0185018502e-01 | 3.4386980507e-07 | 5.1398084996e+03 |
| 5.0195019502e-01 | 3.4385403196e-07 | 5.1402887743e+03 |
| 5.0205020502e-01 | 3.4383825939e-07 | 5.1407685845e+03 |
| 5.0215021502e-01 | 3.4382248737e-07 | 5.1412479301e+03 |
| 5.0225022502e-01 | 3.4380671590e-07 | 5.1417268108e+03 |
| 5.0235023502e-01 | 3.4379094498e-07 | 5.1422052266e+03 |
| 5.0245024502e-01 | 3.4377517462e-07 | 5.1426831774e+03 |
| 5.0255025503e-01 | 3.4375940482e-07 | 5.1431606629e+03 |
| 5.0265026503e-01 | 3.4374363558e-07 | 5.1436376831e+03 |
| 5.0275027503e-01 | 3.4372786691e-07 | 5.1441142379e+03 |
| 5.0285028503e-01 | 3.4371209880e-07 | 5.1445903270e+03 |
| 5.0295029503e-01 | 3.4369633126e-07 | 5.1450659503e+03 |
| 5.0305030503e-01 | 3.4368056430e-07 | 5.1455411078e+03 |
| 5.0315031503e-01 | 3.4366479791e-07 | 5.1460157993e+03 |
| 5.0325032503e-01 | 3.4364903210e-07 | 5.1464900247e+03 |
| 5.0335033503e-01 | 3.4363326687e-07 | 5.1469637837e+03 |
| 5.0345034503e-01 | 3.4361750223e-07 | 5.1474370764e+03 |
| 5.0355035504e-01 | 3.4360173818e-07 | 5.1479099024e+03 |
| 5.0365036504e-01 | 3.4358597471e-07 | 5.1483822618e+03 |
| 5.0375037504e-01 | 3.4357021184e-07 | 5.1488541544e+03 |
| 5.0385038504e-01 | 3.4355444957e-07 | 5.1493255801e+03 |
| 5.0395039504e-01 | 3.4353868789e-07 | 5.1497965386e+03 |
| 5.0405040504e-01 | 3.4352292681e-07 | 5.1502670299e+03 |
