Число узлов n = 181
--------------------------------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |     f(z) integral      |
| 0.53889 |    3.4201633950e-07    |    5.2738863640e+03    |    5.2740634839e+03    |
| 0.54444 |    3.4116642804e-07    |    5.2897069511e+03    |    5.2898839850e+03    |
| 0.55000 |    3.4032195145e-07    |    5.3039589511e+03    |    5.3041354669e+03    |
| 0.55556 |    3.3948339576e-07    |    5.3166316725e+03    |    5.3168072162e+03    |
| 0.56111 |    3.3865124323e-07    |    5.3277163747e+03    |    5.3278904695e+03    |
| 0.56667 |    3.3782597143e-07    |    5.3372063520e+03    |    5.3373784984e+03    |
| 0.57222 |    3.3700805240e-07    |    5.3450970154e+03    |    5.3452666907e+03    |
| 0.57778 |    3.3619795162e-07    |    5.3513859709e+03    |    5.3515526291e+03    |
| 0.58333 |    3.3539612720e-07    |    5.3560730939e+03    |    5.3562361650e+03    |
| 0.58889 |    3.3460302884e-07    |    5.3591605989e+03    |    5.3593194889e+03    |
| 0.59444 |    3.3381909700e-07    |    5.3606531044e+03    |    5.3608071950e+03    |
| 0.60000 |    3.3304476191e-07    |    5.3605576925e+03    |    5.3607063407e+03    |
| 0.60556 |    3.3228044273e-07    |    5.3588839620e+03    |    5.3590264995e+03    |
| 0.61111 |    3.3152654659e-07    |    5.3556440748e+03    |    5.3557798081e+03    |
| 0.61667 |    3.3078346775e-07    |    5.3508527956e+03    |    5.3509810051e+03    |
| 0.62222 |    3.3005158675e-07    |    5.3445275228e+03    |    5.3446474624e+03    |
| 0.62778 |    3.2933126957e-07    |    5.3366883113e+03    |    5.3367992082e+03    |
| 0.63333 |    3.2862286684e-07    |    5.3273578868e+03    |    5.3274589403e+03    |
| 0.63889 |    3.2792671308e-07    |    5.3165616497e+03    |    5.3166520307e+03    |
| 0.64444 |    3.2724312596e-07    |    5.3043276691e+03    |    5.3044065191e+03    |
| 0.65000 |    3.2657240565e-07    |    5.2906866661e+03    |    5.2907530961e+03    |
| 0.65556 |    3.2591483415e-07    |    5.2756719856e+03    |    5.2757250752e+03    |
| 0.66111 |    3.2527067475e-07    |    5.2593195571e+03    |    5.2593583526e+03    |
| 0.66667 |    3.2464017143e-07    |    5.2416678425e+03    |    5.2416913552e+03    |
| 0.67222 |    3.2402354846e-07    |    5.2227577718e+03    |    5.2227649763e+03    |
| 0.67778 |    3.2342100994e-07    |    5.2026326660e+03    |    5.2026224975e+03    |
| 0.68333 |    3.2283273942e-07    |    5.1813381462e+03    |    5.1813094981e+03    |
| 0.68889 |    3.2225889969e-07    |    5.1589220307e+03    |    5.1588737513e+03    |
| 0.69444 |    3.2169963245e-07    |    5.1354342170e+03    |    5.1353651057e+03    |
| 0.70000 |    3.2115505823e-07    |    5.1109265513e+03    |    5.1108353547e+03    |
| 0.70556 |    3.2062527628e-07    |    5.0854526846e+03    |    5.0853380915e+03    |
| 0.71111 |    3.2011036449e-07    |    5.0590679147e+03    |    5.0589285507e+03    |
| 0.71667 |    3.1961037953e-07    |    5.0318290165e+03    |    5.0316634373e+03    |
| 0.72222 |    3.1912535688e-07    |    5.0037940581e+03    |    5.0036007426e+03    |
| 0.72778 |    3.1865531103e-07    |    4.9750222063e+03    |    4.9747995482e+03    |
| 0.73333 |    3.1820023574e-07    |    4.9455735201e+03    |    4.9453198183e+03    |
| 0.73889 |    3.1776010434e-07    |    4.9155087336e+03    |    4.9152221818e+03    |
| 0.74444 |    3.1733487007e-07    |    4.8848890296e+03    |    4.8845677037e+03    |
| 0.75000 |    3.1692446655e-07    |    4.8537758049e+03    |    4.8534176496e+03    |
| 0.75556 |    3.1652880821e-07    |    4.8222304283e+03    |    4.8218332409e+03    |
| 0.76111 |    3.1614779083e-07    |    4.7903139931e+03    |    4.7898754062e+03    |
| 0.76667 |    3.1578129212e-07    |    4.7580870662e+03    |    4.7576045272e+03    |
| 0.77222 |    3.1542917234e-07    |    4.7256094344e+03    |    4.7250801829e+03    |
| 0.77778 |    3.1509127492e-07    |    4.6929398514e+03    |    4.6923608931e+03    |
| 0.78333 |    3.1476742715e-07    |    4.6601357864e+03    |    4.6595038640e+03    |
| 0.78889 |    3.1445744090e-07    |    4.6272531778e+03    |    4.6265647377e+03    |
| 0.79444 |    3.1416111331e-07    |    4.5943461933e+03    |    4.5935973478e+03    |
| 0.80000 |    3.1387822753e-07    |    4.5614669998e+03    |    4.5606534843e+03    |
| 0.80556 |    3.1360855349e-07    |    4.5286655457e+03    |    4.5277826700e+03    |
| 0.81111 |    3.1335184860e-07    |    4.4959893580e+03    |    4.4950319507e+03    |
| 0.81667 |    3.1310785856e-07    |    4.4634833575e+03    |    4.4624457025e+03    |
| 0.82222 |    3.1287631799e-07    |    4.4311896943e+03    |    4.4300654584e+03    |
| 0.82778 |    3.1265695127e-07    |    4.3991476075e+03    |    4.3979297566e+03    |
| 0.83333 |    3.1244947316e-07    |    4.3673933100e+03    |    4.3660740138e+03    |
| 0.83889 |    3.1225358953e-07    |    4.3359599033e+03    |    4.3345304243e+03    |
| 0.84444 |    3.1206899801e-07    |    4.3048773228e+03    |    4.3033278882e+03    |
| 0.85000 |    3.1189538866e-07    |    4.2741723167e+03    |    4.2724919696e+03    |
| 0.85556 |    3.1173244456e-07    |    4.2438684611e+03    |    4.2420448861e+03    |
| 0.86111 |    3.1157984243e-07    |    4.2139862113e+03    |    4.2120055310e+03    |
| 0.86667 |    3.1143725318e-07    |    4.1845429922e+03    |    4.1823895272e+03    |
| 0.87222 |    3.1130434248e-07    |    4.1555533293e+03    |    4.1532093134e+03    |
| 0.87778 |    3.1118077129e-07    |    4.1270290188e+03    |    4.1244742616e+03    |
| 0.88333 |    3.1106619637e-07    |    4.0989793412e+03    |    4.0961908232e+03    |
| 0.88889 |    3.1096027078e-07    |    4.0714113158e+03    |    4.0683627019e+03    |
| 0.89444 |    3.1086264439e-07    |    4.0443300001e+03    |    4.0409910503e+03    |
| 0.90000 |    3.1077296436e-07    |    4.0177388338e+03    |    4.0140746858e+03    |
| 0.90556 |    3.1069087563e-07    |    3.9916400327e+03    |    3.9876103209e+03    |
| 0.91111 |    3.1061602144e-07    |    3.9660350367e+03    |    3.9615928038e+03    |
| 0.91667 |    3.1054804386e-07    |    3.9409250215e+03    |    3.9360153633e+03    |
| 0.92222 |    3.1048658428e-07    |    3.9163114887e+03    |    3.9108698519e+03    |
| 0.92778 |    3.1043128404e-07    |    3.8921969563e+03    |    3.8861469821e+03    |
| 0.93333 |    3.1038178503e-07    |    3.8685857850e+03    |    3.8618365513e+03    |
| 0.93889 |    3.1033773027e-07    |    3.8454851918e+03    |    3.8379276488e+03    |
| 0.94444 |    3.1029876467e-07    |    3.8229065310e+03    |    3.8144088439e+03    |
| 0.95000 |    3.1026453576e-07    |    3.8008669620e+03    |    3.7912683504e+03    |
| 0.95556 |    3.1023469445e-07    |    3.7793916897e+03    |    3.7684941678e+03    |
| 0.96111 |    3.1020889594e-07    |    3.7585170598e+03    |    3.7460741991e+03    |
| 0.96667 |    3.1018680059e-07    |    3.7382949589e+03    |    3.7239963469e+03    |
| 0.97222 |    3.1016807496e-07    |    3.7187992398e+03    |    3.7022485908e+03    |
| 0.97778 |    3.1015239286e-07    |    3.7001353617e+03    |    3.6808190499e+03    |
| 0.98333 |    3.1013943650e-07    |    3.6824552695e+03    |    3.6596960347e+03    |
| 0.98889 |    3.1012889769e-07    |    3.6659810720e+03    |    3.6388680914e+03    |
| 0.99444 |    3.1012047917e-07    |    3.6510440333e+03    |    3.6183240438e+03    |
| 1.00000 |    3.1011389600e-07    |    3.5531271221e+03    |    3.5980530341e+03    |
--------------------------------------------------------------------------------------
